NO_MUNICIPIO_RESIDENCIA;UF_RESIDENCIA;NO_MUNICIPIO_ESC;UF_ESC;IDADE;ST_CONCLUSAO;TP_ESCOLA;Q003;Q004;Q031;Q034;Q040;Q042;Q043;Q044;Q045;Q046;Q076
RIO BRANCO;AC;;;25;1;;C;1;A;A;21;3;0;5;5;4;
PORTO ACRE;AC;;;34;1;;B;6;A;A;13;5;4;5;5;5;
RIO BRANCO;AC;;;31;1;;I;5;A;A;;;;;;;
PLACIDO DE CASTRO;AC;;;21;1;;C;4;A;A;;;;;;;
RIO BRANCO;AC;;;22;1;;C;7;A;A;17;5;0;5;5;5;
PORTO ACRE;AC;;;16;3;;B;3;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;37;1;;B;4;B;E;18;5;5;5;5;5;
CRUZEIRO DO SUL;AC;;;17;3;;B;9;A;A;;;;;;;
RIO BRANCO;AC;;;19;1;;B;2;A;A;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;1;B;3;A;A;13;4;5;5;5;5;
RIO BRANCO;AC;;;25;1;;B;4;A;B;22;5;5;5;5;5;
CRUZEIRO DO SUL;AC;;;34;1;;J;2;A;A;13;5;5;5;0;3;
RIO BRANCO;AC;RIO BRANCO;AC;23;2;1;B;1;A;A;16;5;5;5;5;5;
CRUZEIRO DO SUL;AC;;;17;1;;B;6;A;A;;;;;;;
BUJARI;AC;;;25;4;;B;3;A;A;13;5;5;5;5;5;
RIO BRANCO;AC;;;23;1;;C;3;A;B;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;1;C;2;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;17;3;;B;5;A;A;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;19;2;1;B;4;A;B;17;5;5;3;3;3;
BRASILEIA;AC;BRASILEIA;AC;16;2;1;G;5;A;A;;;;;;;
FEIJO;AC;;;29;1;;C;2;A;A;18;0;2;5;5;5;
PLACIDO DE CASTRO;AC;;;32;1;;B;4;A;A;25;5;5;2;3;3;
SENADOR GUIOMARD;AC;;;21;1;;B;2;A;A;;;;;;;
RIO BRANCO;AC;;;27;1;;A;3;A;A;24;4;5;5;5;5;
RIO BRANCO;AC;;;22;1;;E;1;A;A;18;5;3;5;5;0;
RIO BRANCO;AC;;;20;1;;D;3;A;A;19;5;5;5;5;5;
RIO BRANCO;AC;;;17;3;;O;5;A;A;13;3;5;5;5;5;
MANOEL URBANO;AC;;;20;1;;G;4;A;A;15;5;5;5;5;1;
FEIJO;AC;FEIJO;AC;16;2;1;B;5;A;A;;;;;;;
SENADOR GUIOMARD;AC;;;25;1;;B;6;A;A;20;5;3;5;4;4;
SENA MADUREIRA;AC;;;20;1;;H;5;A;A;;;;;;;
RIO BRANCO;AC;;;22;1;;D;4;A;A;21;0;0;5;5;1;
RIO BRANCO;AC;;;30;1;;B;8;A;A;14;5;5;5;5;5;
RIO BRANCO;AC;;;24;1;;B;5;A;A;;;;;;;
FEIJO;AC;FEIJO;AC;32;2;1;B;6;A;A;;;;;;;
RIO BRANCO;AC;;;17;3;;B;6;A;A;;;;;;;
RIO BRANCO;AC;;;21;1;;H;3;A;A;16;5;0;5;5;5;
TARAUACA;AC;;;20;1;;B;8;A;A;;;;;;;
CAPIXABA;AC;;;23;3;;B;2;C;A;19;4;4;4;4;4;
RIO BRANCO;AC;;;21;1;;B;4;A;B;18;0;5;5;5;5;
MANCIO LIMA;AC;MANCIO LIMA;AC;17;2;1;D;7;A;A;;;;;;;
CRUZEIRO DO SUL;AC;CRUZEIRO DO SUL;AC;19;2;1;C;5;A;B;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;19;2;1;B;2;A;B;;;;;;;
RIO BRANCO;AC;;;22;1;;B;2;A;A;18;5;0;5;5;5;
RIO BRANCO;AC;;;33;1;;B;3;A;A;18;5;5;5;5;5;
RIO BRANCO;AC;;;21;1;;B;2;A;A;18;1;1;5;5;5;
CRUZEIRO DO SUL;AC;CRUZEIRO DO SUL;AC;17;2;1;B;6;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;24;1;;D;5;A;A;17;5;5;5;5;5;
RIO BRANCO;AC;;;20;1;;B;4;A;A;;;;;;;
RIO BRANCO;AC;;;35;1;;B;3;B;A;24;5;5;5;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;20;2;1;D;7;A;A;19;5;3;5;5;5;
CRUZEIRO DO SUL;AC;;;21;1;;C;5;A;A;13;5;2;2;3;4;
CRUZEIRO DO SUL;AC;;;21;1;;B;12;A;A;;;;;;;
SENA MADUREIRA;AC;;;17;3;;B;5;A;A;16;5;1;2;5;4;
TARAUACA;AC;;;18;1;;C;6;A;A;18;5;0;5;5;3;
JORDAO;AC;;;20;1;;E;4;C;A;19;3;0;5;4;2;
RIO BRANCO;AC;;;27;4;;H;5;E;E;24;5;5;5;5;5;
RIO BRANCO;AC;;;26;1;;B;4;A;A;23;4;5;5;5;0;
CRUZEIRO DO SUL;AC;;;19;1;;B;4;A;A;;;;;;;
CRUZEIRO DO SUL;AC;CRUZEIRO DO SUL;AC;18;2;1;C;7;A;A;;;;;;;
BRASILEIA;AC;BRASILEIA;AC;17;2;1;C;3;A;A;17;2;3;4;5;5;
CRUZEIRO DO SUL;AC;;;19;3;;B;3;A;B;16;0;0;0;0;0;
RIO BRANCO;AC;;;19;1;;B;6;A;A;;;;;;;
TARAUACA;AC;TARAUACA;AC;32;2;1;C;6;E;A;14;5;5;5;5;5;
SENA MADUREIRA;AC;;;16;3;;G;3;A;A;;;;;;;
RIO BRANCO;AC;;;16;3;;E;5;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;17;3;;B;5;A;A;16;5;0;5;5;5;
RIO BRANCO;AC;;;26;1;;B;5;A;B;14;0;5;2;3;0;
RIO BRANCO;AC;;;23;1;;B;3;A;C;15;5;5;5;5;5;
RIO BRANCO;AC;;;22;4;;B;5;A;E;13;2;5;5;5;3;
RIO BRANCO;AC;;;21;1;;C;5;A;A;18;4;0;5;5;5;
RIO BRANCO;AC;;;21;1;;B;6;A;B;18;5;5;3;5;3;
FEIJO;AC;;;20;1;;E;6;A;A;17;5;0;3;5;3;
RIO BRANCO;AC;;;23;1;;F;5;A;A;19;5;5;5;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;1;B;5;A;A;;;;;;;
RIO BRANCO;AC;;;26;1;;B;2;B;A;14;0;5;5;5;0;
SENA MADUREIRA;AC;;;19;1;;B;2;A;A;17;5;5;5;5;5;
RIO BRANCO;AC;;;26;1;;C;3;A;A;15;2;4;3;3;2;
CRUZEIRO DO SUL;AC;CRUZEIRO DO SUL;AC;18;2;2;B;2;A;A;;;;;;;
RIO BRANCO;AC;;;20;1;;B;3;A;B;;;;;;;
RIO BRANCO;AC;;;23;1;;B;6;A;A;19;5;5;5;5;5;
RIO BRANCO;AC;;;20;1;;D;3;A;A;18;5;5;5;5;5;
BRASILEIA;AC;;;20;1;;B;4;A;A;19;4;0;5;4;5;
RIO BRANCO;AC;;;28;1;;J;2;A;A;17;5;5;5;4;5;
TARAUACA;AC;;;23;1;;B;2;A;A;18;5;5;5;5;5;
RIO BRANCO;AC;;;21;3;;B;5;B;B;20;5;5;5;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;19;2;1;B;4;A;A;;;;;;;
BRASILEIA;AC;BRASILEIA;AC;17;2;1;B;4;A;A;;;;;;;
RIO BRANCO;AC;;;19;1;;B;3;A;A;18;5;5;5;5;5;
RIO BRANCO;AC;;;28;1;;B;3;A;B;20;0;5;4;4;4;
RIO BRANCO;AC;;;44;1;;B;5;E;A;;;;;;;
RIO BRANCO;AC;;;26;1;;B;4;A;A;13;5;5;5;5;5;
RIO BRANCO;AC;;;36;1;;C;5;A;A;16;5;5;5;5;5;
BRASILEIA;AC;BRASILEIA;AC;17;2;1;C;6;A;A;13;5;3;5;5;5;
RIO BRANCO;AC;;;32;1;;B;5;A;A;18;5;5;5;5;5;
RODRIGUES ALVES;AC;;;18;1;;B;3;A;A;;;;;;;
SENA MADUREIRA;AC;;;15;4;;B;5;A;A;;;;;;;
RODRIGUES ALVES;AC;;;21;1;;C;7;A;A;;;;;;;
RIO BRANCO;AC;;;31;1;;C;3;A;A;22;3;4;4;4;4;
SENA MADUREIRA;AC;;;21;1;;B;5;A;A;;;;;;;
RIO BRANCO;AC;;;29;1;;B;4;A;A;18;5;0;4;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;18;2;1;E;3;A;A;17;0;0;1;1;1;
RIO BRANCO;AC;RIO BRANCO;AC;19;2;1;B;4;B;A;;;;;;;
RIO BRANCO;AC;;;35;1;;B;4;A;A;18;5;5;5;5;5;
RIO BRANCO;AC;;;32;1;;B;2;A;A;16;5;5;5;5;5;
RIO BRANCO;AC;;;26;4;;E;5;A;E;16;0;5;5;5;5;
RIO BRANCO;AC;;;49;1;;B;6;E;B;25;0;5;5;2;1;
CRUZEIRO DO SUL;AC;;;37;1;;G;3;A;A;19;5;5;5;4;5;
RODRIGUES ALVES;AC;;;17;3;;A;6;A;A;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;18;2;1;B;7;A;A;16;5;4;5;5;4;
RIO BRANCO;AC;;;16;3;;C;4;A;A;;;;;;;
RIO BRANCO;AC;;;19;3;;E;6;A;A;;;;;;;
RIO BRANCO;AC;;;18;1;;B;2;A;A;;;;;;;
RIO BRANCO;AC;;;20;1;;B;3;A;A;18;5;5;5;5;5;
CRUZEIRO DO SUL;AC;;;21;1;;C;7;A;B;17;5;3;5;5;5;
MARECHAL THAUMATURGO;AC;;;23;1;;B;6;A;A;;;;;;;
RIO BRANCO;AC;;;28;1;;B;7;A;A;18;5;5;5;5;5;
CRUZEIRO DO SUL;AC;;;23;1;;B;12;A;A;;;;;;;
CRUZEIRO DO SUL;AC;CRUZEIRO DO SUL;AC;17;2;1;B;5;A;A;;;;;;;
PORTO ACRE;AC;;;28;3;;B;5;A;C;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;24;2;1;B;5;B;A;13;5;5;5;4;3;
RIO BRANCO;AC;;;14;3;;F;4;A;A;;;;;;;
PORTO ACRE;AC;;;20;4;;B;1;C;A;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;30;2;1;B;6;B;C;25;0;5;5;5;5;
RIO BRANCO;AC;;;18;3;;A;3;B;A;;;;;;;
FEIJO;AC;FEIJO;AC;19;2;1;A;3;A;A;;;;;;;
PORTO WALTER;AC;PORTO WALTER;AC;24;2;1;B;5;B;A;;;;;;;
RIO BRANCO;AC;;;15;3;;B;7;A;A;;;;;;;
ACRELANDIA;AC;;;31;4;;B;4;E;A;;;;;;;
RIO BRANCO;AC;;;22;1;;C;3;A;A;18;3;0;5;5;5;
PORTO ACRE;AC;;;25;1;;D;7;B;A;14;0;2;5;5;5;
PLACIDO DE CASTRO;AC;;;23;1;;B;5;A;A;20;4;4;4;3;3;
RIO BRANCO;AC;;;18;1;;B;3;A;A;;;;;;;
FEIJO;AC;;;18;3;;A;6;A;A;;;;;;;
SENA MADUREIRA;AC;SENA MADUREIRA;AC;17;2;1;E;3;A;A;;;;;;;
SENADOR GUIOMARD;AC;;;17;3;;B;2;A;A;;;;;;;
RIO BRANCO;AC;;;20;1;;C;7;A;A;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;1;E;4;A;A;;;;;;;
MARECHAL THAUMATURGO;AC;;;23;1;;B;13;A;A;;;;;;;
RIO BRANCO;AC;;;30;1;;B;3;A;A;23;5;5;5;5;5;
CRUZEIRO DO SUL;AC;;;29;1;;B;4;B;A;;;;;;;
CRUZEIRO DO SUL;AC;;;36;1;;D;3;A;A;20;5;5;5;5;5;
RIO BRANCO;AC;;;39;1;;D;6;D;A;13;0;5;5;5;4;
SENADOR GUIOMARD;AC;;;16;3;;B;4;A;A;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;1;B;10;A;A;17;5;5;5;5;5;
RIO BRANCO;AC;;;36;1;;B;3;A;A;25;0;1;5;5;0;
RIO BRANCO;AC;;;26;1;;C;4;A;A;21;5;5;5;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;21;2;1;B;4;B;B;15;5;4;5;0;5;
RIO BRANCO;AC;;;19;4;;B;5;A;C;;;;;;;
RIO BRANCO;AC;;;20;1;;B;5;A;A;18;5;3;4;5;5;
BRASILEIA;AC;;;28;1;;B;4;A;A;18;0;5;5;5;5;
RIO BRANCO;AC;;;28;1;;F;4;A;A;23;5;3;5;5;5;
RIO BRANCO;AC;;;16;3;;B;4;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;27;1;;G;4;A;A;18;3;5;5;2;3;
RIO BRANCO;AC;;;29;3;;C;8;B;D;16;5;5;5;5;5;
RIO BRANCO;AC;;;38;1;;C;3;A;A;22;5;5;5;5;5;
ACRELANDIA;AC;;;20;3;;D;3;B;B;;;;;;;
MANCIO LIMA;AC;;;22;1;;B;3;A;A;18;3;5;5;5;3;
RIO BRANCO;AC;;;30;1;;C;6;A;A;18;5;5;5;5;5;
CRUZEIRO DO SUL;AC;;;26;1;;B;6;A;A;19;4;5;5;5;5;
RIO BRANCO;AC;;;31;1;;B;5;A;A;18;5;5;5;5;0;
RIO BRANCO;AC;;;34;1;;C;2;A;A;18;1;5;5;4;2;
RIO BRANCO;AC;;;22;1;;C;7;A;A;22;2;5;5;5;4;
RIO BRANCO;AC;;;30;1;;B;4;A;A;13;0;5;5;5;0;
RIO BRANCO;AC;;;22;1;;C;2;A;A;16;5;5;5;5;5;
RIO BRANCO;AC;;;18;1;;B;4;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;21;1;;C;5;A;A;18;5;0;5;5;0;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;1;C;4;A;A;15;5;0;5;5;5;
RIO BRANCO;AC;;;25;1;;B;6;C;A;16;5;5;5;5;5;
RIO BRANCO;AC;;;20;1;;D;4;A;A;16;5;5;5;5;5;
RIO BRANCO;AC;;;42;1;;D;5;A;E;25;0;5;5;5;0;
RIO BRANCO;AC;;;19;1;;B;4;A;A;15;5;0;5;5;3;
RIO BRANCO;AC;;;21;1;;J;4;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;25;1;;B;7;A;A;18;5;5;5;4;5;
RIO BRANCO;AC;;;31;1;;C;3;A;A;15;5;5;2;5;5;
ACRELANDIA;AC;;;16;3;;B;4;A;A;15;5;5;5;5;0;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;2;F;2;A;A;;;;;;;
RIO BRANCO;AC;;;16;3;;A;9;A;A;;;;;;;
RIO BRANCO;AC;;;26;1;;B;2;B;A;18;4;5;5;5;5;
PORTO ACRE;AC;;;20;1;;B;4;A;A;;;;;;;
RIO BRANCO;AC;;;20;1;;B;5;A;A;17;1;1;1;1;1;
RIO BRANCO;AC;;;17;3;;B;3;A;A;;;;;;;
RIO BRANCO;AC;;;29;1;;C;3;A;A;22;5;5;5;5;5;
RIO BRANCO;AC;;;23;1;;B;5;B;A;;;;;;;
RIO BRANCO;AC;;;19;1;;B;4;A;A;13;5;0;5;5;5;
RIO BRANCO;AC;;;41;1;;B;4;E;B;22;4;5;5;4;1;
CRUZEIRO DO SUL;AC;;;32;1;;C;1;A;A;14;5;2;4;4;2;
RIO BRANCO;AC;;;25;1;;C;3;A;D;20;0;5;5;5;0;
RIO BRANCO;AC;;;18;1;;F;6;A;A;17;5;0;5;5;3;
RIO BRANCO;AC;RIO BRANCO;AC;19;2;1;D;5;A;B;;;;;;;
RIO BRANCO;AC;;;57;1;;H;2;C;A;19;1;5;5;5;5;
RIO BRANCO;AC;;;16;3;;C;5;A;A;;;;;;;
RIO BRANCO;AC;;;17;3;;B;6;A;B;;;;;;;
RIO BRANCO;AC;;;45;1;;B;3;A;C;18;5;5;5;5;5;
RIO BRANCO;AC;;;32;3;;B;1;D;E;18;4;4;5;5;4;
RIO BRANCO;AC;RIO BRANCO;AC;21;2;1;B;4;B;A;18;5;5;5;5;5;
RIO BRANCO;AC;;;20;1;;B;5;A;A;;;;;;;
PLACIDO DE CASTRO;AC;;;26;1;;F;3;A;B;14;0;5;5;5;5;
RIO BRANCO;AC;;;22;1;;D;3;A;A;19;5;0;5;5;5;
RIO BRANCO;AC;;;18;1;;B;4;A;A;17;5;5;5;5;1;
RIO BRANCO;AC;RIO BRANCO;AC;25;2;1;B;6;E;E;15;3;5;2;1;0;
RIO BRANCO;AC;;;22;1;;B;2;A;A;18;0;5;0;0;5;
CRUZEIRO DO SUL;AC;;;19;1;;A;5;A;A;17;5;5;5;5;5;
RIO BRANCO;AC;;;20;1;;D;4;A;A;;;;;;;
RIO BRANCO;AC;;;19;1;;D;4;A;A;;;;;;;
TARAUACA;AC;;;30;1;;J;2;A;A;15;3;3;5;5;5;
CRUZEIRO DO SUL;AC;;;31;4;;B;5;E;E;16;0;5;5;5;0;
RIO BRANCO;AC;;;17;3;;H;5;A;A;;;;;;;
RIO BRANCO;AC;;;42;1;;H;3;A;A;19;0;5;5;5;5;
RIO BRANCO;AC;;;32;1;;G;3;A;A;22;3;4;5;3;3;
RIO BRANCO;AC;;;28;1;;C;5;A;A;21;5;4;5;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;16;2;1;E;4;A;A;;;;;;;
SENADOR GUIOMARD;AC;;;28;1;;B;3;A;A;23;5;3;5;5;5;
CRUZEIRO DO SUL;AC;;;17;3;;B;2;A;A;;;;;;;
RIO BRANCO;AC;;;16;3;;B;4;A;A;;;;;;;
JORDAO;AC;JORDAO;AC;20;2;1;A;4;A;A;;;;;;;
RIO BRANCO;AC;;;35;3;;B;4;E;A;19;0;5;5;5;5;
RIO BRANCO;AC;;;20;1;;B;5;A;A;;;;;;;
RIO BRANCO;AC;;;25;1;;B;5;B;A;13;1;1;3;3;3;
RIO BRANCO;AC;RIO BRANCO;AC;18;2;1;C;6;A;A;;;;;;;
XAPURI;AC;;;18;1;;B;5;A;A;;;;;;;
ACRELANDIA;AC;;;25;1;;B;4;C;A;13;5;5;5;5;5;
CRUZEIRO DO SUL;AC;;;22;1;;B;7;A;A;18;5;5;5;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;18;2;1;E;6;A;A;;;;;;;
MARECHAL THAUMATURGO;AC;;;20;3;;B;9;A;A;18;5;5;5;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;18;2;1;C;4;A;A;16;3;0;5;5;5;
RIO BRANCO;AC;;;31;1;;C;2;A;A;25;5;5;5;5;5;
FEIJO;AC;FEIJO;AC;17;2;1;C;5;A;A;;;;;;;
TARAUACA;AC;;;42;1;;K;2;A;A;15;5;5;5;5;2;
CRUZEIRO DO SUL;AC;;;18;4;;B;5;B;B;16;5;0;5;5;5;
RIO BRANCO;AC;;;32;1;;B;5;B;B;18;2;1;4;4;4;
RIO BRANCO;AC;;;19;1;;C;2;A;A;;;;;;;
RIO BRANCO;AC;;;19;1;;C;7;A;A;;;;;;;
RIO BRANCO;AC;;;18;1;;B;4;A;A;15;5;0;5;5;2;
SENADOR GUIOMARD;AC;;;23;1;;C;1;A;C;15;3;5;5;5;5;
SENADOR GUIOMARD;AC;SENADOR GUIOMARD;AC;25;2;1;B;4;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;21;1;;B;3;A;B;18;5;5;5;5;5;
RIO BRANCO;AC;;;34;1;;D;4;A;A;16;5;5;5;5;5;
CRUZEIRO DO SUL;AC;;;23;1;;C;6;A;A;20;1;0;5;5;4;
RIO BRANCO;AC;;;40;1;;C;4;A;A;16;5;5;5;5;5;
RIO BRANCO;AC;;;42;1;;E;4;C;A;25;5;4;5;5;5;
RIO BRANCO;AC;;;24;1;;D;3;A;A;16;4;3;5;5;5;
RIO BRANCO;AC;;;25;1;;B;4;A;B;23;4;1;5;5;5;
PORTO WALTER;AC;;;25;1;;A;7;A;A;;;;;;;
RIO BRANCO;AC;;;21;1;;B;5;A;B;18;3;3;5;5;5;
RIO BRANCO;AC;;;23;1;;C;7;A;B;13;5;5;5;5;5;
RIO BRANCO;AC;;;29;1;;B;3;A;A;18;5;5;5;5;5;
RIO BRANCO;AC;;;23;1;;B;4;A;A;18;5;5;5;5;5;
CRUZEIRO DO SUL;AC;CRUZEIRO DO SUL;AC;20;2;1;B;2;B;A;14;5;2;2;2;2;
SENADOR GUIOMARD;AC;SENADOR GUIOMARD;AC;19;2;1;B;3;A;B;18;4;5;5;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;1;B;7;A;A;;;;;;;
RIO BRANCO;AC;;;31;1;;F;4;A;A;16;5;5;5;2;5;
RIO BRANCO;AC;;;48;1;;C;4;E;E;19;3;3;3;3;3;
RIO BRANCO;AC;;;36;1;;K;4;A;C;19;0;5;5;5;5;
RIO BRANCO;AC;;;17;1;;B;9;A;A;;;;;;;
RIO BRANCO;AC;;;20;1;;C;5;A;A;;;;;;;
RIO BRANCO;AC;;;33;1;;A;1;A;B;13;5;5;5;5;5;
FEIJO;AC;;;19;3;;B;11;A;A;13;5;3;5;5;5;
RIO BRANCO;AC;;;42;4;;F;4;E;E;21;0;5;5;5;1;
TARAUACA;AC;;;20;1;;C;8;A;A;;;;;;;
RIO BRANCO;AC;;;20;1;;D;3;A;A;;;;;;;
RIO BRANCO;AC;;;29;1;;C;9;B;A;13;5;0;5;5;5;
RIO BRANCO;AC;;;20;1;;B;6;A;A;19;5;0;5;5;3;
XAPURI;AC;;;22;1;;B;5;A;A;;;;;;;
BRASILEIA;AC;;;29;1;;D;3;A;A;17;0;0;5;5;0;
RIO BRANCO;AC;;;23;1;;B;3;A;A;18;5;5;5;5;5;
BRASILEIA;AC;BRASILEIA;AC;18;2;1;K;6;A;A;;;;;;;
RIO BRANCO;AC;;;20;1;;C;2;A;A;18;5;5;5;5;5;
RODRIGUES ALVES;AC;;;21;1;;B;3;A;A;;;;;;;
RIO BRANCO;AC;;;30;3;;B;4;E;A;13;5;1;5;3;3;
RIO BRANCO;AC;;;18;4;;B;4;A;A;;;;;;;
RIO BRANCO;AC;;;27;1;;F;4;A;A;16;5;2;5;5;5;
BRASILEIA;AC;RIO BRANCO;AC;17;2;1;C;5;A;A;;;;;;;
RIO BRANCO;AC;;;18;1;;B;2;A;A;;;;;;;
RIO BRANCO;AC;;;24;1;;B;3;A;A;17;5;5;5;5;5;
RIO BRANCO;AC;;;27;1;;C;2;A;A;17;5;0;5;5;0;
RIO BRANCO;AC;RIO BRANCO;AC;19;2;1;I;5;A;A;;;;;;;
RIO BRANCO;AC;;;17;3;;A;6;A;A;;;;;;;
RIO BRANCO;AC;;;15;3;;H;5;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;35;1;;B;3;A;A;23;5;5;5;5;0;
MARECHAL THAUMATURGO;AC;;;26;1;;C;4;B;A;23;4;4;5;4;5;
FEIJO;AC;;;19;1;;F;3;A;A;17;3;0;5;5;5;
SENADOR GUIOMARD;AC;;;22;1;;B;3;B;A;21;5;5;5;5;5;
RIO BRANCO;AC;;;25;1;;B;3;A;A;18;3;5;5;5;5;
RIO BRANCO;AC;;;33;1;;C;4;A;A;19;1;1;5;5;5;
RIO BRANCO;AC;;;28;1;;C;2;A;B;16;2;1;5;3;2;
CRUZEIRO DO SUL;AC;CRUZEIRO DO SUL;AC;17;2;1;A;6;A;A;;;;;;;
FEIJO;AC;;;41;4;;B;4;B;E;20;5;5;5;5;0;
TARAUACA;AC;TARAUACA;AC;16;2;1;B;4;A;A;14;5;0;5;5;5;
RIO BRANCO;AC;;;21;1;;B;3;A;C;20;5;0;5;5;5;
CRUZEIRO DO SUL;AC;CRUZEIRO DO SUL;AC;20;2;1;B;7;B;B;25;5;5;5;5;5;
RIO BRANCO;AC;;;27;1;;C;4;B;B;;;;;;;
CRUZEIRO DO SUL;AC;;;24;1;;F;7;A;A;18;5;3;5;5;5;
RIO BRANCO;AC;;;18;3;;B;3;B;C;;;;;;;
MARECHAL THAUMATURGO;AC;;;25;1;;C;4;A;A;19;5;5;5;5;4;
RIO BRANCO;AC;;;17;3;;A;7;A;A;;;;;;;
CRUZEIRO DO SUL;AC;;;22;1;;D;8;A;A;19;5;3;5;5;5;
ACRELANDIA;AC;;;18;1;;K;5;A;A;;;;;;;
TARAUACA;AC;;;20;1;;F;4;A;A;19;5;5;5;5;5;
CRUZEIRO DO SUL;AC;CRUZEIRO DO SUL;AC;18;2;1;B;6;A;A;;;;;;;
RIO BRANCO;AC;;;18;1;;E;5;A;A;;;;;;;
RIO BRANCO;AC;;;22;1;;A;5;A;A;18;5;4;5;5;5;
RIO BRANCO;AC;;;28;1;;B;4;D;A;25;0;5;5;5;5;
MANCIO LIMA;AC;;;31;1;;B;6;A;A;25;5;5;4;4;4;
RIO BRANCO;AC;;;23;1;;D;6;A;A;21;5;0;5;5;3;
FEIJO;AC;FEIJO;AC;19;2;1;A;7;A;A;;;;;;;
RIO BRANCO;AC;;;47;1;;H;4;A;A;18;0;5;5;5;5;
RIO BRANCO;AC;;;17;3;;C;4;A;A;14;5;0;5;2;3;
ACRELANDIA;AC;;;43;1;;B;4;E;A;14;0;5;3;3;5;
RIO BRANCO;AC;;;16;3;;B;4;A;A;;;;;;;
RIO BRANCO;AC;;;26;1;;H;5;A;A;20;5;0;5;5;5;
RIO BRANCO;AC;RIO BRANCO;AC;17;2;1;D;7;A;A;;;;;;;
RIO BRANCO;AC;;;38;1;;B;4;A;A;14;5;5;5;5;5;
RIO BRANCO;AC;;;21;4;;B;2;A;D;20;1;3;5;5;0;
RIO BRANCO;AC;;;19;1;;C;3;A;A;;;;;;;
RIO BRANCO;AC;RIO BRANCO;AC;21;2;1;B;7;C;B;19;2;0;5;5;5;
RIO BRANCO;AC;;;30;1;;H;3;A;A;16;5;0;5;5;5;
RIO BRANCO;AC;;;38;1;;B;4;B;A;25;3;5;5;5;5;
RIO BRANCO;AC;;;22;1;;C;6;A;B;19;4;5;5;4;4;
RIO BRANCO;AC;;;33;1;;F;4;A;A;18;0;5;5;5;5;
RIO BRANCO;AC;;;27;1;;B;4;A;A;24;5;0;4;4;4;
RIO BRANCO;AC;;;39;1;;C;4;E;E;14;0;0;0;0;4;
RIO BRANCO;AC;RIO BRANCO;AC;19;2;1;C;3;A;A;;;;;;;
RIO BRANCO;AC;;;17;3;;C;2;A;A;;;;;;;
RIO BRANCO;AC;;;30;1;;B;2;A;A;25;5;5;5;5;5;
RIO BRANCO;AC;;;26;1;;C;4;A;D;16;5;5;5;5;5;
RIO BRANCO;AC;;;18;3;;C;4;D;A;17;4;1;5;5;5;
RIO BRANCO;AC;;;39;1;;I;6;A;A;20;0;0;5;5;3;
CRUZEIRO DO SUL;AC;;;16;3;;B;7;A;A;;;;;;;
RIO BRANCO;AC;;;22;1;;B;5;A;A;19;5;5;5;5;5;
RIO BRANCO;AC;;;36;1;;F;4;A;B;19;0;5;5;5;2;
CRUZEIRO DO SUL;AC;;;28;1;;A;2;A;A;;;;;;;
RIO BRANCO;AC;;;35;1;;D;2;A;B;25;4;4;5;5;5;
CRUZEIRO DO SUL;AC;CRUZEIRO DO SUL;AC;17;2;1;C;8;A;A;;;;;;;
MANCIO LIMA;AC;MANCIO LIMA;AC;25;2;1;A;3;A;D;;;;;;;
MANCIO LIMA;AC;;;32;1;;A;2;A;A;23;5;5;5;5;5;
RIO BRANCO;AC;;;23;1;;C;6;B;A;20;5;4;5;5;5;
XAPURI;AC;;;18;3;;B;4;A;A;;;;;;;
RIO BRANCO;AC;;;23;1;;G;4;A;A;19;5;5;5;5;5;
RIO BRANCO;AC;;;28;1;;B;4;A;A;13;1;0;0;0;0;
RIO BRANCO;AC;;;15;3;;E;2;A;A;;;;;;;
