NO_MUNICIPIO_RESIDENCIA;UF_RESIDENCIA;NO_MUNICIPIO_ESC;UF_ESC;IDADE;ST_CONCLUSAO;TP_ESCOLA;Q003;Q004;Q031;Q034;Q040;Q042;Q043;Q044;Q045;Q046;Q076
SANTANA;AP;;;27;1;;B;3;B;D;17;5;5;1;3;0;
MACAPA;AP;AFUA;PA;17;2;1;B;6;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;17;3;;C;5;A;A;16;5;0;5;5;5;
MACAPA;AP;;;21;3;;B;5;D;B;15;5;0;5;0;5;
MACAPA;AP;;;31;1;;C;4;A;A;25;5;5;5;5;5;
MACAPA;AP;;;29;1;;B;3;A;A;15;4;4;5;5;1;
SANTANA;AP;;;29;4;;B;8;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;19;2;1;A;6;A;A;;;;;;;
MACAPA;AP;;;42;1;;C;4;D;B;13;5;2;3;2;4;
MACAPA;AP;MACAPA;AP;17;2;1;B;5;A;A;;;;;;;
SANTANA;AP;SANTANA;AP;17;2;1;B;2;A;A;;;;;;;
MACAPA;AP;;;23;4;;C;4;A;A;22;5;4;5;5;5;
MACAPA;AP;;;18;1;;B;2;A;A;;;;;;;
CUTIAS;AP;CUTIAS;AP;17;2;1;B;8;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;20;2;1;B;2;A;A;18;5;3;1;1;1;
MACAPA;AP;;;20;3;;F;5;A;D;;;;;;;
MACAPA;AP;;;26;3;;B;8;D;D;15;5;5;5;5;3;
SANTANA;AP;SANTANA;AP;18;2;1;B;4;A;A;;;;;;;
SANTANA;AP;;;29;1;;B;5;A;A;16;3;5;5;5;1;
MACAPA;AP;;;20;1;;C;5;A;A;;;;;;;
MACAPA;AP;;;15;3;;G;6;A;A;;;;;;;
SANTANA;AP;;;26;1;;F;5;A;E;13;5;5;5;5;5;
LARANJAL DO JARI;AP;;;17;3;;B;4;A;A;;;;;;;
MACAPA;AP;;;24;1;;O;6;A;A;18;5;5;5;5;5;
MACAPA;AP;;;20;1;;F;5;B;B;;;;;;;
MACAPA;AP;;;17;3;;B;5;A;A;;;;;;;
MACAPA;AP;;;41;1;;D;4;A;A;19;1;2;2;2;1;
MACAPA;AP;;;35;1;;B;7;A;A;25;5;5;5;5;5;
MACAPA;AP;;;24;1;;B;3;A;A;22;5;5;1;5;5;
MACAPA;AP;;;16;3;;G;4;A;A;;;;;;;
MACAPA;AP;;;32;1;;B;3;E;A;14;5;5;3;4;5;
MACAPA;AP;;;17;3;;G;3;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;18;2;1;F;4;A;A;;;;;;;
MACAPA;AP;;;16;3;;G;2;A;A;;;;;;;
SANTANA;AP;SANTANA;AP;39;2;2;B;7;C;B;14;5;5;5;5;5;
MACAPA;AP;;;26;1;;C;5;A;A;18;5;0;5;5;5;
FERREIRA GOMES;AP;;;16;3;;B;5;A;A;;;;;;;
MACAPA;AP;;;23;1;;C;6;A;B;16;5;5;5;5;5;
MACAPA;AP;MACAPA;AP;18;4;;J;3;A;B;;;;;;;
MACAPA;AP;;;19;1;;G;6;A;A;17;4;0;5;5;4;
MACAPA;AP;;;22;1;;C;3;A;A;;;;;;;
MACAPA;AP;;;30;1;;B;4;D;A;17;5;5;5;0;0;
MACAPA;AP;;;39;1;;C;4;A;E;14;0;5;5;5;2;
SANTANA;AP;;;24;1;;B;6;A;A;;;;;;;
MACAPA;AP;;;21;1;;B;7;A;B;;;;;;;
MACAPA;AP;;;33;1;;B;5;C;A;;;;;;;
MACAPA;AP;MACAPA;AP;17;2;1;E;4;A;A;;;;;;;
MACAPA;AP;;;19;1;;C;4;A;A;15;5;5;5;5;5;
MACAPA;AP;;;20;1;;C;8;A;A;16;5;0;5;5;4;
MACAPA;AP;;;26;1;;B;7;D;A;18;5;0;5;5;5;
PORTO GRANDE;AP;;;33;1;;B;7;A;B;14;1;1;1;1;1;
MACAPA;AP;;;25;1;;E;2;A;A;15;3;3;5;5;5;
AMAPA;AP;;;21;1;;C;6;A;A;18;5;0;5;5;5;
SANTANA;AP;;;26;1;;B;3;A;A;18;5;1;5;5;5;
SANTANA;AP;;;19;3;;B;3;A;A;;;;;;;
MACAPA;AP;;;24;1;;G;4;A;A;20;5;0;5;5;5;
MACAPA;AP;;;17;3;;C;3;A;A;;;;;;;
SANTANA;AP;;;30;1;;B;4;C;A;24;2;5;4;4;0;
MACAPA;AP;;;29;1;;C;6;A;D;14;5;5;5;5;5;
SANTANA;AP;SANTANA;AP;31;2;2;B;5;E;A;25;3;5;1;3;0;
SANTANA;AP;SANTANA;AP;38;2;2;B;3;A;E;18;4;5;2;3;0;
MACAPA;AP;;;36;1;;D;3;A;A;18;3;5;5;5;5;
MACAPA;AP;;;26;1;;B;3;B;A;20;4;5;5;4;4;
MACAPA;AP;;;20;4;;B;8;A;C;15;3;0;5;4;5;
MACAPA;AP;;;48;1;;F;4;E;A;25;0;5;5;5;5;
MACAPA;AP;;;27;1;;C;4;A;A;18;2;5;5;5;3;
MACAPA;AP;;;18;1;;C;3;A;A;17;4;2;5;5;4;
MACAPA;AP;;;41;1;;I;4;A;A;13;5;0;5;5;5;
MACAPA;AP;;;17;3;;B;5;A;A;;;;;;;
MACAPA;AP;;;21;1;;B;4;A;A;;;;;;;
SANTANA;AP;;;21;1;;B;9;A;A;;;;;;;
MACAPA;AP;;;26;1;;B;3;A;A;23;5;0;5;5;5;
MACAPA;AP;MACAPA;AP;19;2;1;A;6;B;A;;;;;;;
MACAPA;AP;;;28;3;;B;6;B;A;;;;;;;
MACAPA;AP;MACAPA;AP;17;2;1;B;6;A;A;;;;;;;
VITORIA DO JARI;AP;;;20;1;;C;13;A;A;;;;;;;
SANTANA;AP;;;21;1;;B;7;A;A;;;;;;;
VITORIA DO JARI;AP;;;19;3;;B;5;A;B;;;;;;;
MACAPA;AP;MACAPA;AP;20;2;1;B;9;B;B;;;;;;;
SANTANA;AP;;;18;1;;C;5;A;A;17;5;4;5;5;5;
AMAPA;AP;AMAPA;AP;19;2;1;B;10;A;A;;;;;;;
PEDRA BRANCA DO AMAPARI;AP;PEDRA BRANCA DO AMAPARI;AP;17;2;1;B;6;A;A;15;5;5;5;5;5;
MACAPA;AP;;;32;1;;C;6;A;A;22;1;1;5;4;5;
MACAPA;AP;;;29;1;;C;3;D;A;17;2;5;5;5;5;
MACAPA;AP;;;18;1;;D;4;A;A;;;;;;;
MACAPA;AP;;;16;4;;Q;2;A;A;;;;;;;
MACAPA;AP;;;17;3;;B;3;A;A;16;5;5;5;5;5;
SANTANA;AP;;;36;1;;N;4;A;A;21;0;5;3;4;0;
SANTANA;AP;;;36;1;;C;6;A;A;16;3;5;5;3;5;
MACAPA;AP;;;25;1;;D;1;A;A;;;;;;;
MACAPA;AP;;;22;1;;E;5;A;A;;;;;;;
MACAPA;AP;;;25;1;;C;10;A;A;23;5;0;5;5;5;
MACAPA;AP;;;37;1;;H;8;A;A;18;5;5;5;5;5;
LARANJAL DO JARI;AP;;;14;4;;D;3;A;A;;;;;;;
SANTANA;AP;SANTANA;AP;18;2;1;C;5;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;17;2;2;F;6;A;A;;;;;;;
MACAPA;AP;;;16;3;;D;3;A;E;;;;;;;
MACAPA;AP;;;20;1;;B;10;A;A;14;5;5;5;5;5;
MACAPA;AP;MACAPA;AP;17;2;1;A;6;A;A;;;;;;;
MACAPA;AP;;;20;1;;B;7;A;A;;;;;;;
SANTANA;AP;SANTANA;AP;17;2;1;B;6;A;A;;;;;;;
MACAPA;AP;;;18;1;;B;3;A;A;;;;;;;
MACAPA;AP;;;21;1;;B;2;A;A;20;0;5;5;5;0;
SANTANA;AP;SANTANA;AP;17;2;1;C;6;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;17;2;1;B;9;A;A;15;1;2;2;1;2;
MACAPA;AP;MACAPA;AP;19;2;1;B;12;A;B;;;;;;;
FERREIRA GOMES;AP;FERREIRA GOMES;AP;20;2;1;H;4;A;A;;;;;;;
MACAPA;AP;;;23;1;;B;4;A;B;;;;;;;
MACAPA;AP;;;22;1;;D;4;A;A;13;4;5;2;2;5;
MACAPA;AP;;;29;1;;B;1;A;B;18;3;5;5;5;5;
SANTANA;AP;;;24;1;;C;6;A;A;14;5;5;5;5;5;
MACAPA;AP;;;24;1;;C;5;A;A;18;5;5;5;5;3;
SANTANA;AP;;;18;1;;E;6;A;A;15;1;0;3;4;1;
MACAPA;AP;;;15;3;;E;4;A;A;;;;;;;
MACAPA;AP;;;24;1;;B;4;A;A;14;5;5;5;5;5;
SANTANA;AP;SANTANA;AP;31;2;2;B;3;E;A;13;4;0;5;3;0;
MACAPA;AP;;;19;3;;B;6;A;A;;;;;;;
CALCOENE;AP;;;22;1;;B;10;A;A;20;5;0;5;3;2;
SANTANA;AP;;;38;1;;D;4;A;A;25;5;3;5;5;5;
SANTANA;AP;;;27;1;;D;4;A;A;18;0;5;5;5;5;
MACAPA;AP;;;41;1;;B;6;C;A;16;3;5;5;4;5;
MACAPA;AP;;;19;4;;B;7;B;A;13;5;5;5;5;5;
MACAPA;AP;;;21;1;;B;3;A;A;16;5;0;5;5;5;
SANTANA;AP;SANTANA;AP;16;2;1;C;5;A;A;16;2;0;4;5;0;
SANTANA;AP;;;19;1;;B;7;A;A;;;;;;;
SANTANA;AP;;;15;3;;J;6;A;A;;;;;;;
MACAPA;AP;;;24;1;;B;12;A;A;19;5;5;5;4;5;
MACAPA;AP;;;19;1;;D;14;A;A;;;;;;;
MACAPA;AP;;;20;1;;B;3;A;A;18;3;3;5;5;5;
AMAPA;AP;AMAPA;AP;18;2;1;B;5;A;A;;;;;;;
SANTANA;AP;;;18;1;;A;6;A;A;;;;;;;
LARANJAL DO JARI;AP;;;25;1;;B;9;D;A;25;5;5;5;5;2;
MACAPA;AP;MACAPA;AP;18;2;1;B;4;A;A;;;;;;;
MACAPA;AP;;;19;1;;B;5;A;A;;;;;;;
SANTANA;AP;SANTANA;AP;18;2;2;B;4;A;A;;;;;;;
SANTANA;AP;SANTANA;AP;20;2;1;B;7;B;B;17;5;3;5;5;5;
MACAPA;AP;;;31;1;;D;8;A;A;14;5;5;5;5;5;
MACAPA;AP;;;21;1;;C;5;A;B;;;;;;;
LARANJAL DO JARI;AP;;;23;1;;C;6;A;A;;;;;;;
MACAPA;AP;;;18;1;;H;4;A;A;;;;;;;
MACAPA;AP;;;16;3;;B;6;A;A;15;5;0;2;5;4;
MACAPA;AP;;;21;1;;D;4;D;A;13;5;0;5;5;5;
SANTANA;AP;;;32;1;;C;4;A;A;17;5;5;5;5;4;
MACAPA;AP;;;43;1;;B;6;A;A;14;5;5;5;5;5;
CUTIAS;AP;CUTIAS;AP;17;2;1;B;6;A;A;;;;;;;
MACAPA;AP;;;33;1;;C;2;A;A;25;0;0;5;5;1;
SANTANA;AP;SANTANA;AP;19;2;2;B;5;B;A;;;;;;;
MACAPA;AP;;;25;1;;C;7;A;B;16;5;5;5;5;5;
MACAPA;AP;;;19;1;;E;4;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;21;3;;B;3;B;C;19;2;5;5;5;5;
PORTO GRANDE;AP;PORTO GRANDE;AP;19;2;1;B;12;B;A;;;;;;;
SANTANA;AP;MACAPA;AP;18;2;2;O;3;A;A;;;;;;;
SANTANA;AP;;;20;1;;B;3;A;A;;;;;;;
MACAPA;AP;;;19;1;;C;6;A;A;;;;;;;
SANTANA;AP;;;17;3;;C;8;A;A;;;;;;;
SANTANA;AP;;;19;3;;C;10;A;A;;;;;;;
MACAPA;AP;;;19;1;;B;6;A;A;;;;;;;
MACAPA;AP;;;25;1;;D;2;A;A;18;5;5;5;5;5;
AMAPA;AP;AMAPA;AP;19;2;1;B;3;A;A;;;;;;;
MACAPA;AP;BELEM;PA;17;2;2;E;3;A;A;;;;;;;
MACAPA;AP;;;20;1;;C;4;A;A;;;;;;;
AMAPA;AP;AMAPA;AP;16;2;1;B;4;A;A;;;;;;;
MACAPA;AP;;;32;1;;B;3;A;E;20;1;5;5;5;5;
MACAPA;AP;;;21;3;;B;4;A;C;18;0;0;5;5;5;
MACAPA;AP;;;30;1;;B;3;D;B;;;;;;;
MACAPA;AP;;;29;1;;B;3;A;B;18;5;0;5;5;5;
SANTANA;AP;;;25;1;;C;8;A;A;15;5;5;2;5;5;
PEDRA BRANCA DO AMAPARI;AP;;;18;1;;H;7;A;A;15;5;5;5;5;5;
SANTANA;AP;;;20;1;;C;8;A;A;;;;;;;
MACAPA;AP;;;27;1;;C;4;B;B;18;5;5;5;5;5;
MACAPA;AP;;;18;1;;B;2;A;A;15;5;5;5;5;5;
MACAPA;AP;;;23;1;;C;4;A;A;18;5;5;5;5;2;
MACAPA;AP;;;20;4;;B;4;A;B;;;;;;;
MACAPA;AP;;;20;1;;D;6;A;A;18;5;0;5;5;5;
LARANJAL DO JARI;AP;;;32;1;;C;5;A;A;20;5;5;5;5;5;
CALCOENE;AP;CALCOENE;AP;21;2;1;B;4;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;18;2;1;B;4;A;B;;;;;;;
SANTANA;AP;SANTANA;AP;18;2;1;B;4;A;A;;;;;;;
MACAPA;AP;;;34;1;;C;4;A;E;25;5;5;5;5;5;
MACAPA;AP;;;22;1;;B;7;B;A;18;4;5;5;5;3;
CALCOENE;AP;;;17;3;;B;12;A;A;;;;;;;
SANTANA;AP;SANTANA;AP;17;2;1;C;7;A;A;;;;;;;
MACAPA;AP;;;43;1;;J;6;A;C;22;3;1;4;1;1;
MACAPA;AP;MACAPA;AP;17;2;1;B;3;A;A;;;;;;;
MACAPA;AP;;;19;1;;D;5;A;A;18;4;1;5;5;5;
PORTO GRANDE;AP;PORTO GRANDE;AP;17;2;1;D;5;A;A;;;;;;;
SANTANA;AP;;;22;1;;B;7;A;A;;;;;;;
SANTANA;AP;SANTANA;AP;17;2;1;C;7;A;A;;;;;;;
MACAPA;AP;;;35;1;;B;2;A;A;23;5;5;5;5;5;
MACAPA;AP;;;29;1;;D;8;A;A;21;5;5;5;5;5;
MACAPA;AP;;;20;1;;B;6;A;A;;;;;;;
MACAPA;AP;;;23;1;;D;7;A;A;18;5;5;5;5;5;
MACAPA;AP;;;21;3;;B;7;A;B;19;5;5;5;5;5;
FERREIRA GOMES;AP;;;22;1;;B;5;B;B;19;5;0;5;4;2;
MACAPA;AP;MACAPA;AP;16;2;1;D;4;A;A;;;;;;;
AMAPA;AP;AMAPA;AP;17;2;1;B;6;A;A;;;;;;;
MACAPA;AP;;;39;1;;H;3;A;B;19;0;5;5;5;0;
MACAPA;AP;;;16;3;;I;5;A;A;15;0;0;2;4;0;
LARANJAL DO JARI;AP;ALMEIRIM;PA;17;2;2;E;4;A;A;;;;;;;
MACAPA;AP;;;27;1;;E;6;A;A;;;;;;;
MAZAGAO;AP;MAZAGAO;AP;19;2;1;F;7;A;A;;;;;;;
SANTANA;AP;;;34;1;;C;5;A;E;18;5;5;5;5;5;
LARANJAL DO JARI;AP;;;28;1;;J;6;A;A;20;5;0;3;5;5;
LARANJAL DO JARI;AP;;;20;4;;C;7;B;A;18;5;0;5;5;0;
MACAPA;AP;;;47;1;;A;6;A;A;20;5;5;5;4;5;
MACAPA;AP;MACAPA;AP;18;2;1;B;4;A;A;;;;;;;
MACAPA;AP;;;20;1;;L;6;A;A;17;5;0;5;5;5;
LARANJAL DO JARI;AP;;;15;3;;I;5;B;A;;;;;;;
MACAPA;AP;MACAPA;AP;17;2;1;A;2;A;A;;;;;;;
MACAPA;AP;;;19;1;;A;5;A;A;;;;;;;
MACAPA;AP;;;16;3;;B;5;A;A;;;;;;;
MACAPA;AP;;;27;1;;C;2;B;C;23;4;4;5;5;5;
MACAPA;AP;MACAPA;AP;24;2;1;B;6;B;E;;;;;;;
AMAPA;AP;;;36;1;;C;4;B;A;25;5;5;5;5;3;
MACAPA;AP;;;18;1;;B;5;A;A;16;5;2;5;5;5;
MACAPA;AP;;;20;1;;B;9;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;22;2;1;B;6;A;A;;;;;;;
MACAPA;AP;;;19;1;;C;5;A;A;;;;;;;
MACAPA;AP;;;18;3;;D;4;A;B;;;;;;;
SANTANA;AP;;;18;1;;B;6;A;A;;;;;;;
MACAPA;AP;;;30;1;;B;6;B;B;14;0;5;5;2;5;
MACAPA;AP;;;22;1;;C;4;A;A;;;;;;;
MACAPA;AP;;;21;1;;B;3;C;B;;;;;;;
MACAPA;AP;MACAPA;AP;20;2;1;G;7;A;A;17;3;0;5;5;3;
MACAPA;AP;;;22;1;;B;4;A;A;;;;;;;
VITORIA DO JARI;AP;;;16;3;;D;4;A;A;;;;;;;
MACAPA;AP;;;28;1;;F;4;A;A;17;5;5;5;5;5;
MACAPA;AP;;;30;1;;B;8;A;A;15;5;1;5;5;3;
CUTIAS;AP;CUTIAS;AP;18;2;1;B;4;A;A;;;;;;;
MACAPA;AP;;;26;1;;H;6;A;A;17;3;0;3;3;4;
SANTANA;AP;;;19;1;;B;7;A;A;;;;;;;
SANTANA;AP;;;24;3;;B;10;A;A;;;;;;;
LARANJAL DO JARI;AP;;;16;3;;B;4;A;A;;;;;;;
MACAPA;AP;;;21;1;;B;2;B;A;;;;;;;
MACAPA;AP;;;19;3;;B;6;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;18;2;1;D;9;A;A;;;;;;;
SANTANA;AP;;;21;1;;F;7;A;A;18;5;0;5;5;5;
MACAPA;AP;;;19;1;;C;6;A;A;;;;;;;
SERRA DO NAVIO;AP;;;39;1;;N;6;E;A;17;5;5;5;5;5;
LARANJAL DO JARI;AP;;;29;1;;C;5;A;A;24;3;5;5;5;4;
MACAPA;AP;;;14;3;;Q;6;A;A;;;;;;;
SANTANA;AP;SANTANA;AP;17;2;2;B;2;A;A;;;;;;;
MACAPA;AP;;;43;1;;D;4;A;A;19;4;4;4;4;4;
MACAPA;AP;MACAPA;AP;18;2;1;A;4;A;A;;;;;;;
PORTO GRANDE;AP;PORTO GRANDE;AP;18;2;1;B;3;A;A;;;;;;;
MACAPA;AP;;;31;1;;D;5;A;A;18;5;5;5;5;5;
MACAPA;AP;;;18;1;;K;4;A;A;;;;;;;
MACAPA;AP;;;23;1;;E;4;A;A;14;5;0;5;5;5;
MACAPA;AP;;;22;1;;C;6;A;A;;;;;;;
SANTANA;AP;SANTANA;AP;17;2;1;C;5;A;A;;;;;;;
SANTANA;AP;;;25;1;;A;3;A;A;19;5;0;5;5;0;
SANTANA;AP;;;43;1;;C;4;C;C;13;5;5;5;0;5;
MACAPA;AP;;;16;3;;B;3;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;18;2;2;E;4;A;A;;;;;;;
MACAPA;AP;;;21;1;;B;4;A;A;;;;;;;
LARANJAL DO JARI;AP;;;22;1;;C;3;A;A;20;5;0;3;3;3;
SANTANA;AP;;;37;1;;B;5;A;A;16;3;5;3;5;5;
SANTANA;AP;SANTANA;AP;17;2;1;B;5;A;A;;;;;;;
MACAPA;AP;;;26;1;;C;6;A;A;24;5;0;5;5;2;
PRACUUBA;AP;PRACUUBA;AP;17;2;1;F;5;A;A;;;;;;;
MACAPA;AP;;;20;1;;C;5;A;A;;;;;;;
MACAPA;AP;;;15;3;;F;5;A;A;;;;;;;
MACAPA;AP;;;25;1;;B;9;A;A;19;5;5;5;5;5;
MACAPA;AP;;;21;1;;B;6;A;A;;;;;;;
MACAPA;AP;;;32;1;;B;6;A;A;16;5;0;5;5;5;
MACAPA;AP;;;25;1;;F;6;A;B;19;5;5;5;5;5;
SANTANA;AP;;;21;1;;B;6;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;21;2;1;B;3;A;A;16;5;0;5;5;0;
SANTANA;AP;;;30;1;;B;5;A;A;19;5;5;5;5;5;
MACAPA;AP;MACAPA;AP;17;2;1;B;6;A;A;;;;;;;
MACAPA;AP;;;21;3;;B;4;B;C;;;;;;;
MACAPA;AP;;;19;1;;F;5;A;A;17;5;1;4;5;2;
SANTANA;AP;;;26;3;;C;5;E;A;;;;;;;
MACAPA;AP;;;41;1;;D;5;A;A;20;5;5;5;5;5;
LARANJAL DO JARI;AP;;;17;4;;B;3;A;A;;;;;;;
SANTANA;AP;;;29;1;;B;7;B;B;13;5;5;5;5;5;
LARANJAL DO JARI;AP;;;21;1;;B;5;A;A;;;;;;;
MACAPA;AP;;;17;3;;B;2;A;A;;;;;;;
MACAPA;AP;;;19;1;;B;4;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;19;2;1;B;5;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;20;2;1;B;5;B;A;;;;;;;
MACAPA;AP;;;33;1;;J;2;A;A;18;0;5;5;4;5;
MACAPA;AP;;;47;1;;B;6;A;B;;;;;;;
MACAPA;AP;MACAPA;AP;17;2;1;C;3;A;A;;;;;;;
MACAPA;AP;;;15;3;;K;3;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;17;2;1;B;6;A;A;;;;;;;
LARANJAL DO JARI;AP;;;35;3;;B;6;A;E;22;5;5;5;5;5;
MACAPA;AP;MACAPA;AP;17;2;2;D;6;A;A;;;;;;;
MACAPA;AP;;;25;1;;C;5;C;A;24;3;5;5;5;5;
MACAPA;AP;;;33;1;;F;4;B;A;20;2;5;5;5;5;
MACAPA;AP;MACAPA;AP;18;2;1;B;7;A;A;;;;;;;
SANTANA;AP;;;18;3;;B;5;A;A;16;1;1;1;1;1;
MACAPA;AP;;;24;1;;B;2;A;A;16;5;5;5;5;5;
MACAPA;AP;MACAPA;AP;20;2;1;D;8;A;A;;;;;;;
MACAPA;AP;;;17;3;;C;4;A;A;;;;;;;
MACAPA;AP;;;15;3;;F;3;A;A;;;;;;;
MACAPA;AP;;;30;1;;B;6;A;A;13;2;5;5;5;3;
LARANJAL DO JARI;AP;;;35;1;;C;3;A;A;;;;;;;
MACAPA;AP;;;30;1;;E;3;A;A;20;0;0;5;5;5;
MACAPA;AP;;;24;1;;C;3;B;C;21;3;5;3;4;5;
MAZAGAO;AP;;;18;3;;C;5;A;A;;;;;;;
MACAPA;AP;;;35;1;;C;2;A;C;22;1;5;5;5;5;
MACAPA;AP;;;26;1;;B;4;A;A;19;5;0;5;5;5;
SANTANA;AP;;;29;1;;B;6;A;A;21;5;5;5;5;5;
MACAPA;AP;;;31;1;;B;11;A;A;18;5;5;5;5;4;
SANTANA;AP;;;36;3;;B;5;A;A;14;3;5;4;4;5;
MACAPA;AP;MACAPA;AP;18;2;1;C;4;A;A;;;;;;;
SERRA DO NAVIO;AP;SERRA DO NAVIO;AP;34;2;1;B;5;E;A;20;5;5;5;5;5;
MACAPA;AP;;;27;1;;D;2;A;A;24;5;5;5;5;5;
VITORIA DO JARI;AP;VITORIA DO JARI;AP;17;2;1;B;3;A;A;;;;;;;
LARANJAL DO JARI;AP;;;18;1;;D;4;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;17;2;1;D;11;A;A;;;;;;;
SANTANA;AP;;;24;1;;B;2;A;A;18;4;4;5;4;4;
LARANJAL DO JARI;AP;LARANJAL DO JARI;AP;19;2;1;B;9;A;A;;;;;;;
SANTANA;AP;;;21;1;;D;5;A;A;;;;;;;
MACAPA;AP;;;19;1;;A;3;A;A;;;;;;;
MACAPA;AP;;;28;1;;L;2;A;A;25;3;5;5;2;5;
MACAPA;AP;;;19;1;;B;3;A;A;;;;;;;
MACAPA;AP;;;25;4;;B;4;C;A;24;5;5;5;5;5;
MACAPA;AP;;;19;3;;C;8;B;A;13;5;0;4;4;2;
CALCOENE;AP;;;24;1;;H;4;A;A;22;5;5;5;5;5;
MACAPA;AP;;;18;1;;D;5;A;A;18;5;5;5;5;5;
MACAPA;AP;SANTANA;AP;19;2;1;B;10;A;A;;;;;;;
MACAPA;AP;;;22;1;;B;2;A;A;20;2;5;5;5;5;
MAZAGAO;AP;;;16;3;;B;4;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;17;2;1;B;5;A;A;;;;;;;
MACAPA;AP;;;22;1;;B;8;A;B;;;;;;;
MACAPA;AP;;;19;1;;G;5;A;A;;;;;;;
MACAPA;AP;;;19;1;;B;3;A;A;;;;;;;
VITORIA DO JARI;AP;;;53;1;;E;3;B;A;18;5;5;5;5;5;
MACAPA;AP;;;25;1;;D;5;C;A;16;5;5;5;5;3;
MACAPA;AP;;;45;1;;D;3;A;A;18;0;5;5;5;3;
MACAPA;AP;;;29;1;;H;5;A;A;18;5;5;5;5;3;
SANTANA;AP;;;23;1;;C;7;A;A;21;5;1;5;5;5;
SANTANA;AP;;;18;1;;B;4;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;17;2;1;C;10;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;17;2;1;B;6;A;A;;;;;;;
SANTANA;AP;;;23;1;;B;6;A;A;;;;;;;
MACAPA;AP;;;24;1;;D;8;A;A;22;5;5;5;5;5;
MACAPA;AP;;;25;1;;B;4;A;A;18;4;5;5;5;5;
VITORIA DO JARI;AP;;;20;1;;B;6;A;A;18;5;0;5;5;0;
MACAPA;AP;MACAPA;AP;18;2;1;C;4;A;B;;;;;;;
MACAPA;AP;;;21;1;;C;9;A;A;16;5;0;0;5;5;
SANTANA;AP;SANTANA;AP;17;2;1;B;8;A;A;;;;;;;
SANTANA;AP;;;30;1;;D;5;A;A;22;5;2;5;5;5;
MACAPA;AP;;;28;1;;C;2;A;C;21;5;5;5;5;5;
MACAPA;AP;;;22;1;;C;5;A;A;18;4;3;4;3;5;
MACAPA;AP;;;20;1;;B;3;A;A;;;;;;;
MACAPA;AP;;;19;1;;G;4;A;A;;;;;;;
LARANJAL DO JARI;AP;;;35;1;;B;3;A;A;20;5;5;5;5;5;
MACAPA;AP;;;17;3;;E;3;A;A;16;5;0;5;5;4;
MACAPA;AP;;;16;3;;O;4;A;A;;;;;;;
SANTANA;AP;;;22;1;;B;4;A;A;;;;;;;
MACAPA;AP;;;29;1;;D;5;A;A;14;5;4;4;3;5;
LARANJAL DO JARI;AP;;;34;3;;B;6;A;E;15;5;5;5;5;5;
MACAPA;AP;;;24;1;;B;5;A;A;14;5;3;5;5;5;
MACAPA;AP;MACAPA;AP;17;2;1;D;5;A;A;;;;;;;
MACAPA;AP;MACAPA;AP;19;2;1;E;6;A;A;;;;;;;
MACAPA;AP;;;18;1;;C;5;A;A;18;5;0;5;5;3;
MACAPA;AP;MACAPA;AP;19;2;1;C;6;A;A;;;;;;;
LARANJAL DO JARI;AP;;;30;1;;C;4;E;A;18;4;4;3;5;5;
MACAPA;AP;;;19;1;;B;4;A;B;18;4;4;5;5;5;
SERRA DO NAVIO;AP;SERRA DO NAVIO;AP;22;2;1;B;5;C;A;;;;;;;
SANTANA;AP;SANTANA;AP;20;2;1;B;5;A;B;17;5;0;5;5;0;
LARANJAL DO JARI;AP;;;29;1;;B;4;A;A;24;4;5;5;5;5;
MACAPA;AP;MACAPA;AP;19;2;1;C;6;A;A;16;5;3;3;5;5;
MACAPA;AP;;;50;1;;D;3;E;A;15;0;5;5;5;5;
MACAPA;AP;MACAPA;AP;19;2;1;B;4;A;B;;;;;;;
MACAPA;AP;MACAPA;AP;19;2;1;B;2;A;B;18;5;5;5;5;5;
MACAPA;AP;;;16;3;;E;4;A;A;;;;;;;
MACAPA;AP;;;17;3;;B;5;A;A;;;;;;;
MACAPA;AP;;;22;1;;B;5;A;A;16;5;3;5;5;5;
CALCOENE;AP;;;15;3;;E;4;A;A;;;;;;;
MACAPA;AP;;;25;1;;B;3;A;A;17;4;4;4;4;4;
SANTANA;AP;;;20;1;;C;6;A;A;15;5;0;4;5;5;
MACAPA;AP;;;25;1;;B;3;B;A;;;;;;;
MACAPA;AP;;;29;1;;D;2;A;A;19;3;2;5;5;5;
