NO_MUNICIPIO_RESIDENCIA;UF_RESIDENCIA;NO_MUNICIPIO_ESC;UF_ESC;IDADE;ST_CONCLUSAO;TP_ESCOLA;Q003;Q004;Q031;Q034;Q040;Q042;Q043;Q044;Q045;Q046;Q076
BOA VISTA;RR;;;29;1;;C;3;A;A;15;5;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;20;2;1;C;4;A;B;;;;;;;
BOA VISTA;RR;;;30;1;;C;4;A;A;19;5;5;5;2;5;
BOA VISTA;RR;;;22;1;;C;5;A;A;19;5;0;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;C;4;A;A;16;5;1;5;5;5;
BOA VISTA;RR;;;20;1;;B;4;A;A;18;3;0;4;5;5;
BOA VISTA;RR;;;16;3;;B;4;A;A;;;;;;;
BOA VISTA;RR;;;31;1;;G;4;A;A;18;1;0;4;4;1;
BOA VISTA;RR;;;22;1;;B;5;B;A;14;5;1;4;5;2;
RORAINOPOLIS;RR;RORAINOPOLIS;RR;17;2;1;B;3;A;A;;;;;;;
CARACARAI;RR;;;21;1;;C;5;A;A;16;3;2;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;D;4;A;A;;;;;;;
BOA VISTA;RR;;;21;1;;B;3;A;A;19;5;0;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;J;3;A;A;;;;;;;
BOA VISTA;RR;;;29;1;;B;4;B;A;13;0;5;0;0;4;
BOA VISTA;RR;BOA VISTA;RR;18;2;2;M;6;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;23;2;1;A;9;A;B;16;4;0;4;5;5;
BOA VISTA;RR;BOA VISTA;RR;16;2;1;E;5;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;23;2;1;B;4;B;D;18;5;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;C;3;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;F;4;A;A;;;;;;;
BOA VISTA;RR;;;19;1;;B;7;A;A;15;5;0;5;5;5;
BOA VISTA;RR;;;21;1;;H;15;A;A;17;5;4;4;4;4;
BOA VISTA;RR;;;35;1;;F;8;A;A;25;5;5;5;3;3;
BOA VISTA;RR;;;21;1;;C;3;A;A;18;4;4;3;4;5;
BOA VISTA;RR;;;18;3;;D;4;A;A;;;;;;;
BOA VISTA;RR;;;18;1;;I;6;A;A;;;;;;;
BOA VISTA;RR;;;28;1;;D;3;A;A;14;5;0;5;5;5;
BOA VISTA;RR;;;36;1;;D;2;A;A;18;4;5;5;5;2;
BOA VISTA;RR;;;19;1;;L;7;A;A;;;;;;;
BOA VISTA;RR;;;31;1;;B;4;A;A;23;0;5;5;4;3;
BOA VISTA;RR;;;28;1;;B;4;A;A;16;0;5;0;0;0;
BOA VISTA;RR;;;16;3;;B;5;A;A;14;4;0;5;5;0;
BOA VISTA;RR;BOA VISTA;RR;32;2;1;C;4;A;B;17;3;3;3;3;3;
BOA VISTA;RR;;;21;1;;B;3;A;A;;;;;;;
BOA VISTA;RR;;;18;3;;J;4;A;A;;;;;;;
CARACARAI;RR;;;21;1;;B;5;A;A;18;5;5;5;5;5;
BOA VISTA;RR;;;38;1;;C;4;C;A;25;1;5;5;5;4;
BOA VISTA;RR;;;29;1;;B;5;A;A;18;5;5;5;5;5;
PACARAIMA;RR;PACARAIMA;RR;17;2;1;C;5;A;A;;;;;;;
BOA VISTA;RR;;;18;1;;B;5;A;A;17;3;0;5;5;0;
BOA VISTA;RR;;;48;1;;E;3;E;A;17;3;2;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;C;4;A;A;;;;;;;
PACARAIMA;RR;;;24;1;;C;4;A;E;16;5;0;4;5;5;
BOA VISTA;RR;;;34;1;;G;1;A;A;20;5;5;5;5;5;
BOA VISTA;RR;;;41;1;;C;5;A;A;15;5;5;5;5;5;
BOA VISTA;RR;;;20;1;;C;4;A;A;18;5;3;5;5;5;
CANTA;RR;;;25;1;;B;10;B;B;14;1;1;1;1;1;
BOA VISTA;RR;;;19;1;;B;5;A;A;18;5;3;5;5;5;
BOA VISTA;RR;;;19;1;;B;5;A;A;15;5;5;5;5;5;
BOA VISTA;RR;;;49;4;;F;5;E;E;13;0;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;C;4;A;A;;;;;;;
BOA VISTA;RR;;;16;3;;C;10;A;A;15;5;3;4;5;4;
BOA VISTA;RR;;;19;3;;G;3;A;A;16;5;0;5;5;5;
BOA VISTA;RR;;;26;1;;C;4;B;A;23;5;5;5;5;5;
BOA VISTA;RR;;;18;4;;H;4;A;A;17;5;0;5;5;5;
BOA VISTA;RR;;;19;1;;O;3;A;A;;;;;;;
BOA VISTA;RR;;;18;3;;D;4;A;A;;;;;;;
CANTA;RR;;;21;1;;B;4;A;B;;;;;;;
BOA VISTA;RR;;;27;1;;C;6;A;A;15;0;5;5;5;5;
BOA VISTA;RR;;;29;1;;D;3;A;B;15;5;3;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;B;3;A;A;17;5;0;5;5;5;
BOA VISTA;RR;;;28;1;;C;5;A;A;;;;;;;
BOA VISTA;RR;;;21;1;;C;3;A;A;20;0;0;5;5;3;
BOA VISTA;RR;;;23;1;;D;3;A;C;13;5;3;5;5;5;
ALTO ALEGRE;RR;;;17;1;;E;4;A;A;;;;;;;
SAO LUIZ;RR;;;18;1;;C;5;A;A;16;5;0;5;5;5;
BOA VISTA;RR;;;23;1;;B;7;A;A;16;5;5;5;5;5;
BOA VISTA;RR;;;38;1;;C;9;B;B;17;5;5;5;5;5;
BOA VISTA;RR;;;37;1;;C;5;E;B;13;5;5;5;5;5;
BOA VISTA;RR;;;38;1;;B;7;A;A;14;2;5;4;4;4;
BOA VISTA;RR;;;22;1;;C;3;A;A;18;2;0;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;19;2;1;B;7;A;A;;;;;;;
BOA VISTA;RR;;;20;1;;G;10;A;A;18;0;0;3;5;2;
BOA VISTA;RR;;;24;1;;B;3;A;A;16;5;5;5;5;2;
BOA VISTA;RR;;;28;1;;C;7;A;A;18;5;5;5;5;5;
BOA VISTA;RR;;;26;1;;D;6;A;A;18;2;2;5;2;2;
BOA VISTA;RR;;;22;1;;C;5;A;A;20;4;4;5;5;5;
CANTA;RR;;;44;1;;A;4;A;A;25;5;4;4;4;4;
BOA VISTA;RR;;;26;1;;C;3;A;A;17;0;5;5;5;5;
BOA VISTA;RR;;;20;1;;D;4;A;A;14;4;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;C;5;A;A;;;;;;;
BOA VISTA;RR;;;25;1;;B;2;A;A;15;0;5;5;5;5;
BOA VISTA;RR;;;21;1;;C;6;A;A;;;;;;;
BOA VISTA;RR;;;18;1;;B;3;A;A;13;5;2;4;4;5;
RORAINOPOLIS;RR;;;20;1;;B;5;A;A;;;;;;;
BOA VISTA;RR;;;41;1;;C;6;B;A;18;2;4;4;4;5;
BOA VISTA;RR;;;31;1;;C;7;A;A;20;5;3;5;4;5;
BOA VISTA;RR;;;25;1;;C;5;A;B;;;;;;;
ALTO ALEGRE;RR;ALTO ALEGRE;RR;17;2;1;B;3;A;A;;;;;;;
BOA VISTA;RR;;;26;1;;B;3;A;C;17;5;0;5;5;0;
BOA VISTA;RR;;;21;1;;B;1;A;A;16;1;0;5;5;5;
CARACARAI;RR;;;16;3;;D;5;A;A;;;;;;;
BOA VISTA;RR;;;40;1;;B;3;A;A;22;5;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;C;6;A;A;17;5;0;4;5;5;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;B;3;A;A;16;2;5;5;4;5;
BOA VISTA;RR;;;20;1;;C;5;A;A;14;5;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;B;3;A;A;16;4;5;3;3;4;
BOA VISTA;RR;;;18;1;;A;5;A;A;;;;;;;
BOA VISTA;RR;;;18;1;;I;4;A;A;18;1;0;5;5;4;
BOA VISTA;RR;;;20;4;;H;6;A;B;16;3;4;5;5;3;
BOA VISTA;RR;;;19;1;;C;6;A;A;16;4;4;4;4;4;
BOA VISTA;RR;;;19;3;;A;2;A;A;16;1;0;5;4;0;
BOA VISTA;RR;;;14;3;;Q;4;A;A;;;;;;;
BOA VISTA;RR;;;34;1;;B;6;A;B;18;5;5;5;5;0;
BOA VISTA;RR;;;28;1;;C;7;A;B;17;5;5;5;5;5;
BOA VISTA;RR;;;24;1;;C;3;A;A;16;3;2;3;5;3;
BOA VISTA;RR;;;25;1;;G;6;A;A;17;5;5;4;4;5;
BOA VISTA;RR;;;22;1;;B;4;A;A;17;5;0;5;5;3;
AMAJARI;RR;;;19;1;;B;5;A;A;19;5;5;5;5;5;
BOA VISTA;RR;;;29;1;;C;4;A;A;16;4;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;C;7;A;A;;;;;;;
BOA VISTA;RR;;;19;1;;B;5;A;A;17;5;0;4;5;5;
BOA VISTA;RR;;;18;1;;C;5;A;A;15;5;0;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;G;2;A;A;;;;;;;
BOA VISTA;RR;;;36;1;;C;3;B;B;16;0;5;5;5;5;
BOA VISTA;RR;;;15;3;;L;4;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;M;3;A;A;;;;;;;
AMAJARI;RR;;;22;1;;B;5;A;A;;;;;;;
BOA VISTA;RR;;;20;1;;C;3;A;A;18;5;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;A;4;A;A;;;;;;;
BOA VISTA;RR;;;17;3;;E;6;A;A;;;;;;;
BOA VISTA;RR;;;27;1;;B;5;A;A;16;5;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;19;2;1;B;5;A;A;;;;;;;
ALTO ALEGRE;RR;ALTO ALEGRE;RR;17;2;1;B;7;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;19;2;1;B;4;B;A;;;;;;;
BOA VISTA;RR;;;27;1;;C;7;A;A;18;5;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;19;2;1;F;5;A;A;18;2;0;5;5;5;
BOA VISTA;RR;;;31;1;;E;5;A;A;18;2;5;5;5;4;
BOA VISTA;RR;BOA VISTA;RR;35;2;2;B;5;E;B;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;B;5;A;A;;;;;;;
BOA VISTA;RR;;;19;1;;B;3;A;A;19;5;5;5;5;5;
RORAINOPOLIS;RR;CARACARAI;RR;18;2;1;B;12;A;A;;;;;;;
RORAINOPOLIS;RR;RORAINOPOLIS;RR;16;2;1;C;4;A;A;;;;;;;
BOA VISTA;RR;;;18;1;;E;7;A;A;17;5;0;5;3;3;
BOA VISTA;RR;;;19;1;;H;4;A;A;;;;;;;
BOA VISTA;RR;;;53;1;;B;2;A;A;18;5;5;5;5;5;
AMAJARI;RR;;;19;1;;B;8;A;A;;;;;;;
ALTO ALEGRE;RR;;;20;1;;A;6;A;A;17;5;5;5;5;5;
BOA VISTA;RR;;;39;1;;C;3;A;A;25;0;5;5;5;3;
BOA VISTA;RR;;;18;3;;C;8;A;A;;;;;;;
BOA VISTA;RR;;;20;1;;C;7;A;A;18;5;0;5;5;5;
BOA VISTA;RR;;;23;3;;B;5;A;C;18;5;5;5;5;5;
BOA VISTA;RR;;;19;1;;B;6;A;A;;;;;;;
BOA VISTA;RR;;;19;1;;C;5;A;A;19;5;0;5;5;5;
BOA VISTA;RR;;;26;1;;B;4;A;A;20;5;5;5;5;5;
BOA VISTA;RR;;;18;3;;D;6;B;A;;;;;;;
BOA VISTA;RR;;;44;1;;C;4;A;B;18;0;3;5;5;5;
BOA VISTA;RR;;;15;3;;H;3;A;A;;;;;;;
BOA VISTA;RR;;;19;1;;B;4;A;A;14;5;4;5;4;5;
BOA VISTA;RR;;;36;1;;D;4;C;B;13;5;5;5;5;5;
BOA VISTA;RR;;;17;3;;B;5;A;B;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;C;4;A;A;;;;;;;
BOA VISTA;RR;;;31;1;;B;5;B;A;19;5;5;5;5;5;
BOA VISTA;RR;;;30;1;;J;4;A;A;20;3;2;5;5;5;
BOA VISTA;RR;;;28;4;;D;4;C;A;13;5;5;5;5;5;
BOA VISTA;RR;;;20;1;;I;2;A;A;17;5;0;4;5;0;
BOA VISTA;RR;;;19;1;;D;4;A;A;13;5;1;5;5;5;
BOA VISTA;RR;;;35;1;;A;3;E;E;25;4;5;5;5;5;
ALTO ALEGRE;RR;;;17;1;;D;3;A;A;13;3;4;4;4;4;
BOA VISTA;RR;;;18;1;;B;4;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;K;5;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;C;6;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;19;2;1;B;5;A;A;;;;;;;
ALTO ALEGRE;RR;;;18;3;;B;3;A;A;;;;;;;
BOA VISTA;RR;;;20;1;;B;5;A;A;18;4;1;3;5;4;
BOA VISTA;RR;;;23;1;;B;2;A;A;18;2;1;5;5;5;
RORAINOPOLIS;RR;;;18;1;;F;5;A;A;;;;;;;
BOA VISTA;RR;;;43;1;;D;8;A;E;14;5;5;5;4;2;
PACARAIMA;RR;PACARAIMA;RR;18;2;1;A;4;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;B;5;A;A;14;5;4;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;19;2;1;C;6;A;A;;;;;;;
CAROEBE;RR;;;16;3;;A;5;A;A;;;;;;;
BOA VISTA;RR;;;17;3;;K;4;A;A;;;;;;;
BOA VISTA;RR;;;25;1;;B;7;A;A;18;5;5;5;5;5;
BOA VISTA;RR;;;23;1;;B;5;A;C;21;5;4;5;5;5;
BOA VISTA;RR;;;18;1;;E;9;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;B;5;A;A;15;2;0;2;3;0;
BOA VISTA;RR;;;21;1;;I;3;A;A;16;3;3;5;4;4;
BOA VISTA;RR;;;18;1;;O;4;A;A;;;;;;;
CARACARAI;RR;;;37;1;;B;8;A;A;18;5;5;5;5;5;
MUCAJAI;RR;;;17;3;;C;7;A;A;;;;;;;
BOA VISTA;RR;;;18;1;;G;4;A;A;;;;;;;
BOA VISTA;RR;;;31;1;;C;5;A;A;18;4;0;5;5;5;
BOA VISTA;RR;;;17;3;;G;5;C;A;15;0;0;5;4;2;
BOA VISTA;RR;;;18;1;;E;4;A;A;;;;;;;
BOA VISTA;RR;;;21;1;;B;10;A;A;;;;;;;
RORAINOPOLIS;RR;RORAINOPOLIS;RR;17;2;1;E;8;A;A;15;5;0;1;3;3;
PACARAIMA;RR;;;16;3;;B;9;A;A;;;;;;;
PACARAIMA;RR;;;39;1;;J;4;A;A;19;0;5;5;5;5;
BOA VISTA;RR;;;21;1;;B;4;A;A;15;5;4;5;5;3;
MUCAJAI;RR;;;40;1;;A;6;B;C;13;5;5;5;5;5;
BOA VISTA;RR;;;21;1;;B;7;A;B;14;5;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;19;2;1;B;5;A;A;;;;;;;
BOA VISTA;RR;;;20;1;;B;6;A;A;16;5;0;5;5;5;
BOA VISTA;RR;;;34;1;;B;2;A;A;25;5;0;5;5;5;
BOA VISTA;RR;;;31;1;;C;3;A;A;16;5;5;5;5;5;
BOA VISTA;RR;;;44;1;;B;3;A;E;25;4;5;4;4;5;
CANTA;RR;;;28;1;;A;2;A;A;17;4;4;4;4;4;
BOA VISTA;RR;;;19;1;;B;5;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;F;4;A;A;;;;;;;
CAROEBE;RR;CAROEBE;RR;17;2;1;B;5;A;A;15;5;5;5;3;5;
BOA VISTA;RR;;;18;1;;B;7;A;A;;;;;;;
BOA VISTA;RR;;;19;1;;C;4;A;A;18;5;0;5;5;5;
BOA VISTA;RR;;;34;1;;B;6;A;A;19;0;2;5;5;5;
ALTO ALEGRE;RR;;;25;1;;C;2;A;A;18;5;1;5;5;5;
BOA VISTA;RR;;;24;3;;B;1;A;C;18;5;5;5;5;5;
BOA VISTA;RR;;;18;1;;D;6;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;B;4;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;16;2;1;B;5;A;A;;;;;;;
BOA VISTA;RR;;;39;1;;B;3;A;A;18;1;5;5;5;4;
BOA VISTA;RR;;;28;1;;B;5;A;A;25;5;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;19;2;1;E;4;A;A;17;3;0;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;M;4;A;A;;;;;;;
MUCAJAI;RR;;;15;3;;B;4;A;A;;;;;;;
BOA VISTA;RR;;;36;1;;B;8;C;A;24;5;5;5;5;5;
CANTA;RR;CANTA;RR;26;2;1;A;3;B;B;16;1;1;1;1;1;
BOA VISTA;RR;;;19;3;;B;5;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;21;2;1;B;4;A;A;18;5;3;5;5;5;
BOA VISTA;RR;;;30;1;;B;4;A;A;;;;;;;
BOA VISTA;RR;;;28;1;;D;4;A;A;18;5;3;5;5;5;
BOA VISTA;RR;;;26;1;;D;5;A;A;17;2;0;2;2;0;
BOA VISTA;RR;BOA VISTA;RR;25;2;1;B;6;A;A;18;5;0;5;5;5;
BOA VISTA;RR;;;32;1;;D;5;A;A;17;5;0;5;5;5;
NORMANDIA;RR;NORMANDIA;RR;18;2;1;A;3;A;A;;;;;;;
BOA VISTA;RR;;;32;1;;B;2;A;A;20;4;4;5;4;3;
BOA VISTA;RR;;;38;1;;B;4;B;A;22;5;4;5;5;5;
BOA VISTA;RR;;;26;1;;P;3;A;A;19;0;0;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;19;2;1;B;3;A;A;17;5;5;5;5;5;
BOA VISTA;RR;;;24;1;;F;6;A;C;17;5;3;5;5;5;
BOA VISTA;RR;;;24;1;;C;5;A;A;20;4;2;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;21;2;1;C;4;A;A;18;5;1;5;5;5;
BOA VISTA;RR;;;16;3;;B;5;A;A;;;;;;;
BOA VISTA;RR;;;23;1;;C;5;A;A;17;5;4;4;5;5;
BOA VISTA;RR;;;30;1;;B;8;A;A;18;5;5;5;5;5;
BOA VISTA;RR;;;20;1;;B;5;A;A;;;;;;;
BOA VISTA;RR;;;29;1;;O;3;A;A;19;0;5;5;5;2;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;C;8;A;A;16;4;0;5;5;3;
BOA VISTA;RR;;;35;1;;C;3;B;B;13;3;5;5;5;5;
BOA VISTA;RR;;;22;1;;B;4;A;A;18;5;1;5;5;5;
BOA VISTA;RR;;;17;1;;B;3;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;16;2;1;I;4;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;19;2;1;B;2;A;A;;;;;;;
BOA VISTA;RR;;;19;1;;C;4;A;A;18;5;0;0;1;0;
BOA VISTA;RR;;;35;1;;B;6;E;A;24;0;5;5;5;1;
BOA VISTA;RR;;;17;1;;H;2;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;17;2;2;C;3;A;A;;;;;;;
BOA VISTA;RR;;;25;1;;B;4;A;A;14;5;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;17;2;2;N;4;A;A;;;;;;;
BOA VISTA;RR;;;25;1;;C;2;A;A;18;5;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;19;2;1;C;4;A;A;14;5;5;5;5;3;
BOA VISTA;RR;;;19;1;;B;6;A;A;18;5;0;5;5;5;
BONFIM;RR;;;19;1;;B;6;A;A;;;;;;;
BONFIM;RR;;;18;1;;G;5;A;A;;;;;;;
BOA VISTA;RR;;;32;3;;C;5;A;E;;;;;;;
BOA VISTA;RR;;;37;1;;B;3;A;A;17;4;5;4;4;4;
BOA VISTA;RR;BOA VISTA;RR;16;2;1;H;6;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;B;3;A;A;;;;;;;
BOA VISTA;RR;;;22;1;;C;3;A;A;22;5;5;5;5;1;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;B;9;A;A;17;5;0;0;5;0;
BOA VISTA;RR;;;43;1;;F;6;B;A;;;;;;;
BOA VISTA;RR;;;18;3;;B;8;A;A;16;1;0;0;1;0;
BOA VISTA;RR;;;21;1;;B;4;A;A;20;5;5;5;5;5;
BOA VISTA;RR;;;20;1;;B;5;A;A;17;5;5;5;5;3;
BOA VISTA;RR;;;16;3;;D;2;A;A;;;;;;;
BOA VISTA;RR;;;17;3;;O;4;A;A;;;;;;;
BOA VISTA;RR;;;18;1;;B;4;A;A;;;;;;;
BOA VISTA;RR;;;43;1;;B;2;B;A;25;0;5;0;5;5;
BOA VISTA;RR;;;19;1;;B;3;A;A;18;5;5;5;5;5;
BOA VISTA;RR;;;29;1;;B;3;A;A;21;5;5;5;5;5;
BOA VISTA;RR;;;26;1;;C;2;A;A;19;4;0;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;B;1;A;A;15;5;0;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;B;4;A;A;;;;;;;
BOA VISTA;RR;;;41;1;;F;5;A;D;18;0;5;5;4;5;
BOA VISTA;RR;;;24;1;;B;3;A;A;17;5;3;5;5;3;
BOA VISTA;RR;;;34;1;;B;5;E;A;25;0;5;0;5;0;
AMAJARI;RR;;;37;1;;C;6;A;A;20;2;4;4;3;4;
BOA VISTA;RR;;;42;1;;C;3;A;A;14;1;5;5;5;5;
BOA VISTA;RR;;;30;1;;B;2;A;A;17;1;1;3;4;5;
RORAINOPOLIS;RR;;;21;1;;F;3;A;A;;;;;;;
BOA VISTA;RR;;;16;3;;B;4;A;A;15;5;0;5;5;5;
MUCAJAI;RR;;;16;3;;B;4;A;A;;;;;;;
BOA VISTA;RR;;;38;1;;B;2;A;A;14;5;5;5;1;5;
BOA VISTA;RR;;;29;1;;B;5;B;B;21;2;5;5;5;5;
BOA VISTA;RR;;;19;3;;B;3;A;A;15;1;0;1;1;1;
BOA VISTA;RR;;;20;1;;D;3;A;A;;;;;;;
BOA VISTA;RR;;;20;1;;D;4;A;A;18;0;0;5;5;5;
BOA VISTA;RR;;;41;1;;B;3;A;B;;;;;;;
BOA VISTA;RR;;;15;3;;B;3;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;B;5;A;A;;;;;;;
BOA VISTA;RR;;;22;1;;H;4;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;17;2;2;H;4;A;A;;;;;;;
BOA VISTA;RR;;;23;1;;B;3;A;A;18;5;5;5;5;5;
BOA VISTA;RR;;;17;3;;C;4;A;A;16;2;0;3;5;4;
BOA VISTA;RR;;;20;1;;B;4;A;A;18;4;0;5;5;5;
BOA VISTA;RR;;;23;1;;B;5;A;A;19;5;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;B;7;A;A;;;;;;;
CARACARAI;RR;CARACARAI;RR;16;2;1;E;4;A;A;;;;;;;
BOA VISTA;RR;;;20;1;;B;5;A;A;18;4;3;3;5;4;
BOA VISTA;RR;;;17;3;;P;4;A;A;;;;;;;
BOA VISTA;RR;;;55;1;;B;5;E;A;20;0;4;0;5;4;
BOA VISTA;RR;;;16;3;;B;5;A;A;;;;;;;
BOA VISTA;RR;;;28;4;;B;7;A;E;19;5;5;5;5;5;
BOA VISTA;RR;;;19;1;;N;4;A;A;;;;;;;
BOA VISTA;RR;;;23;1;;H;4;A;B;;;;;;;
BOA VISTA;RR;;;18;1;;B;5;A;A;15;5;3;4;5;5;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;B;5;A;A;17;5;0;5;5;5;
BOA VISTA;RR;;;21;1;;B;5;A;C;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;B;8;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;17;2;2;N;4;A;A;;;;;;;
BOA VISTA;RR;;;17;3;;F;4;A;A;;;;;;;
BOA VISTA;RR;;;22;1;;B;5;A;A;17;5;0;5;5;5;
BOA VISTA;RR;;;35;1;;B;4;E;D;15;0;2;5;4;3;
BOA VISTA;RR;;;16;3;;C;4;A;A;;;;;;;
BOA VISTA;RR;;;16;3;;B;5;A;A;15;5;0;5;5;5;
BOA VISTA;RR;;;17;3;;B;5;A;A;;;;;;;
BOA VISTA;RR;;;42;1;;C;8;B;B;20;0;5;5;5;3;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;D;3;A;A;;;;;;;
BOA VISTA;RR;;;20;1;;B;3;A;B;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;17;2;1;H;2;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;F;3;A;A;;;;;;;
BOA VISTA;RR;;;17;3;;I;3;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;19;2;1;B;4;A;A;;;;;;;
UIRAMUTA;RR;UIRAMUTA;RR;17;2;1;D;6;A;A;17;4;2;4;5;5;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;B;4;A;A;;;;;;;
SAO JOAO DA BALIZA;RR;;;21;1;;C;3;A;A;18;3;5;3;5;5;
BOA VISTA;RR;;;35;1;;B;5;A;A;17;3;5;5;5;5;
BOA VISTA;RR;;;20;1;;B;3;A;A;;;;;;;
BOA VISTA;RR;;;24;1;;B;7;A;A;;;;;;;
AMAJARI;RR;;;17;3;;C;6;A;A;;;;;;;
BOA VISTA;RR;;;28;1;;B;3;A;A;;;;;;;
BOA VISTA;RR;;;26;4;;C;3;A;E;16;3;5;4;5;5;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;B;4;A;A;;;;;;;
BOA VISTA;RR;;;15;3;;O;5;A;A;;;;;;;
BOA VISTA;RR;;;22;1;;B;5;A;A;18;5;5;5;5;5;
BOA VISTA;RR;BOA VISTA;RR;20;2;1;F;6;A;A;18;5;0;4;5;5;
BOA VISTA;RR;;;17;3;;D;3;A;A;15;5;2;5;5;3;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;B;8;A;A;;;;;;;
BOA VISTA;RR;;;18;1;;D;12;A;A;18;2;4;5;5;4;
BOA VISTA;RR;;;22;1;;C;5;A;A;16;1;0;5;5;5;
BOA VISTA;RR;;;36;1;;B;3;B;A;21;5;5;5;5;5;
SAO JOAO DA BALIZA;RR;;;21;1;;C;3;A;A;;;;;;;
BOA VISTA;RR;;;31;1;;B;3;A;A;;;;;;;
BOA VISTA;RR;;;16;3;;H;4;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;B;5;A;A;;;;;;;
BOA VISTA;RR;;;19;3;;B;3;A;C;;;;;;;
BOA VISTA;RR;;;16;3;;B;6;A;A;;;;;;;
BOA VISTA;RR;;;35;1;;B;2;C;A;21;4;5;5;5;5;
BOA VISTA;RR;;;18;1;;C;8;A;A;;;;;;;
BOA VISTA;RR;BOA VISTA;RR;18;2;1;K;4;A;A;;;;;;;
BOA VISTA;RR;;;16;3;;J;3;A;A;;;;;;;
BOA VISTA;RR;;;21;1;;B;6;A;A;16;5;5;5;5;5;
BOA VISTA;RR;;;19;1;;I;4;A;A;18;5;0;5;5;5;
BOA VISTA;RR;;;17;3;;C;7;A;A;;;;;;;
BOA VISTA;RR;;;17;3;;B;9;A;A;;;;;;;
