NO_MUNICIPIO_RESIDENCIA;UF_RESIDENCIA;NO_MUNICIPIO_ESC;UF_ESC;IDADE;ST_CONCLUSAO;TP_ESCOLA;Q003;Q004;Q031;Q034;Q040;Q042;Q043;Q044;Q045;Q046;Q076
PORTO VELHO;RO;PORTO VELHO;RO;18;2;1;E;7;A;A;;;;;;;
GUAJARA-MIRIM;RO;;;19;1;;B;5;A;A;16;3;2;4;3;3;
PRESIDENTE MEDICI;RO;;;15;3;;A;4;A;A;;;;;;;
GUAJARA-MIRIM;RO;;;16;3;;H;4;A;A;13;3;0;4;5;5;
PORTO VELHO;RO;PORTO VELHO;RO;17;2;1;D;4;A;A;15;5;2;5;5;2;
JI-PARANA;RO;;;43;1;;F;5;A;A;13;0;5;5;5;2;
PORTO VELHO;RO;;;27;1;;E;3;A;A;18;1;0;5;3;3;
PORTO VELHO;RO;;;28;1;;C;11;A;A;15;5;5;5;5;2;
PORTO VELHO;RO;;;22;1;;C;3;A;A;18;5;5;5;5;5;
PORTO VELHO;RO;PORTO VELHO;RO;18;2;1;B;5;A;A;;;;;;;
CACOAL;RO;;;38;1;;E;4;A;E;25;0;5;0;0;0;
PORTO VELHO;RO;;;15;3;;H;4;A;A;;;;;;;
PORTO VELHO;RO;;;16;3;;B;3;A;A;13;5;5;5;5;5;
VILHENA;RO;;;37;1;;C;4;A;B;23;0;5;5;5;5;
ROLIM DE MOURA;RO;ROLIM DE MOURA;RO;17;2;1;E;5;A;A;;;;;;;
PORTO VELHO;RO;;;28;1;;C;1;A;B;13;1;5;1;1;1;
PORTO VELHO;RO;;;18;1;;O;5;A;A;;;;;;;
JARU;RO;;;49;1;;K;3;A;E;14;5;5;5;5;5;
CACOAL;RO;CACOAL;RO;19;2;1;C;7;A;A;13;0;0;4;1;5;
PORTO VELHO;RO;PORTO VELHO;RO;19;2;1;F;5;A;A;16;5;3;5;5;5;
PORTO VELHO;RO;;;25;1;;B;3;A;A;18;5;5;1;5;5;
OURO PRETO DO OESTE;RO;OURO PRETO DO OESTE;RO;19;2;1;B;2;A;B;14;2;5;5;5;5;
ARIQUEMES;RO;;;19;1;;L;6;A;A;;;;;;;
PORTO VELHO;RO;;;27;1;;K;2;A;A;20;1;5;5;5;5;
JI-PARANA;RO;;;20;1;;D;2;A;B;19;0;0;4;5;4;
PORTO VELHO;RO;;;15;3;;C;3;A;A;;;;;;;
SAO MIGUEL DO GUAPORE;RO;SAO MIGUEL DO GUAPORE;RO;17;2;1;B;3;A;A;15;5;0;3;5;5;
JI-PARANA;RO;;;20;1;;B;2;A;A;18;5;0;5;5;5;
PORTO VELHO;RO;;;19;1;;H;4;A;A;;;;;;;
PORTO VELHO;RO;;;37;1;;C;4;A;A;13;0;5;5;5;5;
PORTO VELHO;RO;;;18;1;;N;4;A;A;;;;;;;
ARIQUEMES;RO;;;19;1;;C;4;A;A;14;3;1;4;5;4;
PORTO VELHO;RO;;;26;1;;D;8;A;A;17;5;5;5;5;5;
PIMENTA BUENO;RO;;;21;4;;B;4;A;D;25;4;5;5;5;4;
COSTA MARQUES;RO;;;16;4;;C;3;A;A;;;;;;;
PORTO VELHO;RO;;;28;1;;B;1;A;B;13;5;5;5;5;5;
PORTO VELHO;RO;;;36;1;;D;5;A;A;13;5;0;5;5;3;
SAO MIGUEL DO GUAPORE;RO;;;17;3;;B;7;A;A;;;;;;;
ARIQUEMES;RO;ARIQUEMES;RO;17;2;2;K;4;A;A;;;;;;;
PORTO VELHO;RO;;;19;3;;D;5;A;A;18;2;0;5;3;4;
PORTO VELHO;RO;;;17;1;;I;6;A;A;;;;;;;
JI-PARANA;RO;;;36;1;;C;3;B;A;14;5;5;5;1;5;
PORTO VELHO;RO;;;20;1;;D;2;A;A;;;;;;;
JI-PARANA;RO;;;20;1;;C;3;A;D;16;5;5;5;5;5;
PORTO VELHO;RO;;;22;4;;G;2;A;B;18;5;2;5;3;4;
PORTO VELHO;RO;;;15;3;;O;5;A;A;;;;;;;
PORTO VELHO;RO;;;41;1;;B;3;A;A;25;5;5;5;5;5;
PORTO VELHO;RO;;;31;4;;B;2;E;A;13;2;4;5;5;5;
ARIQUEMES;RO;ARIQUEMES;RO;18;2;2;H;4;A;A;16;4;3;4;3;3;
GUAJARA-MIRIM;RO;;;23;1;;C;10;A;A;19;5;5;5;5;5;
PORTO VELHO;RO;;;34;1;;B;3;A;A;21;5;5;0;5;5;
CEREJEIRAS;RO;;;30;1;;F;2;A;C;20;5;5;5;5;5;
PORTO VELHO;RO;PORTO VELHO;RO;17;2;2;N;4;A;A;;;;;;;
PORTO VELHO;RO;;;46;4;;H;6;E;A;16;5;5;5;5;5;
JARU;RO;;;18;1;;D;4;A;A;;;;;;;
CACOAL;RO;;;26;1;;C;3;A;D;22;5;2;5;5;5;
NOVA UNIAO;RO;;;30;1;;D;3;A;A;24;5;5;5;5;5;
PORTO VELHO;RO;;;15;3;;C;2;A;A;;;;;;;
CEREJEIRAS;RO;;;20;1;;D;4;A;A;18;4;2;5;4;5;
PORTO VELHO;RO;;;47;1;;B;1;E;A;25;5;5;5;5;5;
JI-PARANA;RO;;;33;1;;C;5;A;E;13;0;5;5;4;2;
PORTO VELHO;RO;PORTO VELHO;RO;17;2;1;B;5;A;A;;;;;;;
PORTO VELHO;RO;PORTO VELHO;RO;17;2;2;J;5;A;A;;;;;;;
PORTO VELHO;RO;PORTO VELHO;RO;17;2;1;E;6;A;A;16;1;0;5;5;5;
PORTO VELHO;RO;;;15;3;;F;5;A;A;;;;;;;
PORTO VELHO;RO;;;34;1;;Q;3;A;A;25;0;0;5;0;5;
CABIXI;RO;CABIXI;RO;17;2;1;D;5;A;A;;;;;;;
PORTO VELHO;RO;;;32;1;;H;5;A;B;17;5;5;5;5;5;
ALVORADA D OESTE;RO;;;23;1;;D;4;A;A;16;5;0;5;5;5;
PORTO VELHO;RO;;;34;1;;C;3;A;A;13;5;5;5;5;5;
GUAJARA-MIRIM;RO;;;27;1;;B;2;B;C;;;;;;;
PORTO VELHO;RO;;;18;4;;B;6;A;C;;;;;;;
CACOAL;RO;;;45;1;;G;4;A;A;20;1;5;5;5;0;
VILHENA;RO;;;33;1;;B;3;A;A;13;5;5;5;5;5;
VILHENA;RO;;;46;1;;C;3;B;A;20;0;5;5;0;0;
PORTO VELHO;RO;;;19;3;;C;2;A;A;18;5;1;5;5;5;
PORTO VELHO;RO;;;38;1;;F;3;A;A;18;5;4;5;5;4;
JI-PARANA;RO;JI-PARANA;RO;16;2;1;H;4;A;A;;;;;;;
PORTO VELHO;RO;;;33;1;;B;3;E;B;22;4;5;5;5;3;
CUJUBIM;RO;CUJUBIM;RO;17;2;1;F;3;A;A;16;5;0;5;5;3;
JI-PARANA;RO;;;51;1;;I;4;B;A;14;0;5;5;5;4;
PORTO VELHO;RO;;;24;1;;E;3;A;B;15;1;3;4;3;3;
PORTO VELHO;RO;;;35;1;;F;3;A;B;19;4;5;5;5;5;
PORTO VELHO;RO;;;18;3;;B;4;A;A;;;;;;;
JI-PARANA;RO;;;18;3;;F;4;A;A;;;;;;;
PRESIDENTE MEDICI;RO;PRESIDENTE MEDICI;RO;17;2;1;E;4;A;A;;;;;;;
PORTO VELHO;RO;;;18;1;;P;5;A;A;17;0;0;5;5;0;
PORTO VELHO;RO;;;16;3;;H;3;A;A;;;;;;;
VILHENA;RO;;;19;1;;C;4;A;A;15;3;0;4;4;4;
JI-PARANA;RO;;;19;1;;F;2;A;A;;;;;;;
PORTO VELHO;RO;;;21;1;;E;9;A;A;13;5;4;5;5;5;
PORTO VELHO;RO;PORTO VELHO;RO;18;2;1;D;5;A;A;14;5;0;5;5;3;
VILHENA;RO;;;44;1;;D;4;B;B;16;0;5;5;5;5;
PORTO VELHO;RO;;;37;4;;C;4;A;E;16;5;4;3;3;1;
PORTO VELHO;RO;;;46;1;;C;3;A;A;19;4;5;5;5;5;
CACAULANDIA;RO;;;31;1;;B;4;A;A;18;0;5;2;1;1;
CACOAL;RO;;;15;3;;G;5;A;A;;;;;;;
PORTO VELHO;RO;PORTO VELHO;RO;17;2;1;L;3;A;A;;;;;;;
URUPA;RO;;;34;1;;D;2;E;E;18;5;5;5;5;5;
VILHENA;RO;;;18;1;;N;3;A;A;;;;;;;
JARU;RO;;;29;1;;B;5;A;A;16;5;2;5;4;5;
VILHENA;RO;;;32;1;;C;5;A;E;16;0;5;5;5;5;
PORTO VELHO;RO;;;17;4;;C;3;A;A;15;5;0;5;5;5;
PIMENTA BUENO;RO;PIMENTA BUENO;RO;20;2;1;C;4;A;C;19;5;0;4;5;5;
PORTO VELHO;RO;;;23;1;;C;1;A;A;17;5;0;5;3;5;
VILHENA;RO;;;23;1;;D;6;A;A;18;3;2;4;4;3;
PORTO VELHO;RO;;;21;1;;E;4;A;A;19;5;5;5;5;5;
PORTO VELHO;RO;;;17;3;;B;5;A;A;;;;;;;
ROLIM DE MOURA;RO;ROLIM DE MOURA;RO;17;2;1;I;3;A;A;;;;;;;
JI-PARANA;RO;;;27;1;;C;4;A;A;18;5;0;5;5;2;
SAO MIGUEL DO GUAPORE;RO;;;24;1;;C;4;B;A;19;5;4;5;4;5;
PORTO VELHO;RO;;;23;1;;C;6;A;A;19;5;4;5;5;5;
PORTO VELHO;RO;;;17;3;;Q;5;A;A;;;;;;;
PORTO VELHO;RO;PORTO VELHO;RO;17;2;1;D;3;A;A;16;0;0;5;5;0;
VILHENA;RO;VILHENA;RO;17;2;1;G;3;A;A;15;4;0;5;4;5;
PORTO VELHO;RO;;;27;1;;C;2;A;A;19;5;5;5;5;5;
PRESIDENTE MEDICI;RO;;;20;3;;A;5;C;A;;;;;;;
ARIQUEMES;RO;;;21;4;;C;3;A;D;16;5;0;5;5;5;
PORTO VELHO;RO;;;17;3;;I;4;A;A;;;;;;;
PORTO VELHO;RO;PORTO VELHO;RO;17;2;2;P;4;A;A;;;;;;;
OURO PRETO DO OESTE;RO;;;29;1;;D;3;A;B;18;5;0;2;2;2;
PORTO VELHO;RO;PORTO VELHO;RO;17;2;1;F;4;A;A;;;;;;;
VILHENA;RO;;;36;1;;E;3;A;A;14;0;1;1;3;5;
PORTO VELHO;RO;;;35;1;;D;4;B;B;18;5;5;5;5;5;
JI-PARANA;RO;JI-PARANA;RO;18;2;1;D;4;A;A;;;;;;;
PIMENTA BUENO;RO;;;23;1;;D;3;A;A;18;5;5;5;5;5;
CACOAL;RO;;;33;1;;C;5;E;A;14;2;4;5;5;5;
SAO MIGUEL DO GUAPORE;RO;;;23;4;;C;4;A;E;17;5;3;5;5;5;
CACOAL;RO;;;17;3;;C;5;A;A;;;;;;;
PORTO VELHO;RO;;;15;3;;Q;4;A;A;;;;;;;
JARU;RO;;;27;1;;F;4;A;A;16;5;5;5;5;5;
PORTO VELHO;RO;PORTO VELHO;RO;17;2;2;F;5;A;A;;;;;;;
OURO PRETO DO OESTE;RO;;;24;1;;C;9;A;A;18;5;0;5;5;5;
JI-PARANA;RO;JI-PARANA;RO;19;2;1;F;3;A;A;;;;;;;
ESPIGAO D OESTE;RO;;;18;1;;E;6;A;A;;;;;;;
PORTO VELHO;RO;;;20;1;;E;3;A;A;16;5;5;5;5;5;
ARIQUEMES;RO;;;15;3;;E;2;A;A;;;;;;;
PORTO VELHO;RO;;;38;1;;N;3;A;A;16;5;5;5;5;5;
PORTO VELHO;RO;;;21;1;;M;2;A;A;18;3;0;5;5;4;
PORTO VELHO;RO;PORTO VELHO;RO;28;2;1;D;5;A;E;16;1;1;5;5;5;
PORTO VELHO;RO;;;36;1;;B;3;A;C;13;5;5;5;5;5;
PORTO VELHO;RO;PORTO VELHO;RO;22;2;1;G;7;A;C;19;3;0;5;3;2;
PORTO VELHO;RO;PORTO VELHO;RO;18;2;1;B;5;A;A;18;5;5;5;5;5;
GUAJARA-MIRIM;RO;;;40;1;;I;3;A;A;20;0;5;5;5;5;
CACOAL;RO;CACOAL;RO;17;2;2;I;2;A;A;;;;;;;
PORTO VELHO;RO;;;23;1;;D;5;C;A;15;5;5;5;4;4;
PORTO VELHO;RO;;;21;1;;M;2;A;A;;;;;;;
CACOAL;RO;;;16;3;;F;4;A;A;;;;;;;
JI-PARANA;RO;;;18;1;;C;4;A;A;15;4;2;5;5;3;
PORTO VELHO;RO;PORTO VELHO;RO;17;2;1;D;4;A;A;;;;;;;
PORTO VELHO;RO;PORTO VELHO;RO;18;2;1;G;4;A;A;;;;;;;
PORTO VELHO;RO;PORTO VELHO;RO;19;2;1;F;5;A;A;;;;;;;
GUAJARA-MIRIM;RO;;;33;1;;B;4;A;A;16;5;5;5;5;5;
NOVA BRASILANDIA D OESTE;RO;;;20;1;;B;2;A;A;14;5;5;5;5;5;
CACOAL;RO;;;26;1;;B;4;B;A;22;1;0;1;2;0;
CACOAL;RO;CACOAL;RO;20;2;1;B;3;A;A;13;4;0;5;5;4;
CACOAL;RO;;;33;4;;E;4;E;E;14;3;5;5;5;5;
PORTO VELHO;RO;PORTO VELHO;RO;17;2;2;B;4;A;A;;;;;;;
PORTO VELHO;RO;;;20;1;;C;3;A;A;15;5;0;0;4;3;
ALTA FLORESTA D OESTE;RO;;;18;1;;C;4;A;A;17;5;5;5;5;5;
PORTO VELHO;RO;;;39;1;;B;5;C;C;;;;;;;
JI-PARANA;RO;;;19;1;;B;5;A;A;16;0;0;3;5;0;
JARU;RO;;;16;3;;F;4;A;A;;;;;;;
ARIQUEMES;RO;;;20;4;;B;4;B;C;18;2;5;5;5;5;
PORTO VELHO;RO;;;25;1;;G;4;A;A;23;0;5;5;5;5;
PORTO VELHO;RO;;;24;1;;D;5;A;A;17;5;5;5;5;5;
PRESIDENTE MEDICI;RO;;;40;1;;B;5;E;A;;;;;;;
ROLIM DE MOURA;RO;;;16;3;;H;3;A;A;;;;;;;
PORTO VELHO;RO;;;18;3;;D;4;A;A;;;;;;;
JARU;RO;;;22;4;;C;3;C;A;16;5;1;5;5;4;
PORTO VELHO;RO;;;36;1;;C;2;A;A;21;2;5;5;5;1;
PORTO VELHO;RO;;;34;1;;C;4;E;B;25;4;4;5;5;5;
PORTO VELHO;RO;;;23;1;;C;5;A;A;16;5;0;2;3;5;
JI-PARANA;RO;;;19;3;;G;3;A;A;16;5;5;4;5;5;
CACOAL;RO;;;41;1;;C;5;E;E;13;5;5;5;5;5;
ROLIM DE MOURA;RO;;;18;1;;C;3;A;A;15;5;0;5;5;5;
JI-PARANA;RO;;;44;4;;C;5;D;E;14;5;5;5;5;5;
SANTA LUZIA D OESTE;RO;;;44;1;;F;3;A;A;13;0;5;5;5;5;
JI-PARANA;RO;JI-PARANA;RO;17;2;1;B;3;A;A;;;;;;;
PORTO VELHO;RO;;;18;1;;D;5;A;A;;;;;;;
JI-PARANA;RO;JI-PARANA;RO;17;2;1;N;4;A;A;16;1;1;5;5;0;
SAO FELIPE D OESTE;RO;;;21;1;;B;4;A;B;;;;;;;
PORTO VELHO;RO;;;31;1;;E;2;B;A;25;5;5;5;5;5;
ARIQUEMES;RO;;;16;3;;I;2;A;A;;;;;;;
ROLIM DE MOURA;RO;;;16;3;;C;5;A;A;;;;;;;
PORTO VELHO;RO;;;22;1;;D;3;A;A;15;2;0;5;2;5;
PORTO VELHO;RO;;;16;3;;G;4;A;A;;;;;;;
PORTO VELHO;RO;;;53;1;;F;5;E;A;13;0;5;5;5;0;
PORTO VELHO;RO;;;23;1;;E;3;A;A;14;5;5;5;4;5;
PORTO VELHO;RO;;;28;1;;C;5;B;B;21;5;5;2;5;5;
JI-PARANA;RO;JI-PARANA;RO;17;2;1;H;5;A;A;;;;;;;
JI-PARANA;RO;JI-PARANA;RO;18;2;1;Q;4;A;A;14;0;0;5;3;1;
PORTO VELHO;RO;PORTO VELHO;RO;17;2;1;E;4;A;A;;;;;;;
CACOAL;RO;;;21;1;;D;6;A;A;17;5;0;5;5;5;
PORTO VELHO;RO;;;18;1;;C;5;A;A;;;;;;;
PORTO VELHO;RO;;;19;1;;D;5;A;A;18;5;4;5;5;4;
PORTO VELHO;RO;;;17;3;;D;4;A;A;;;;;;;
PORTO VELHO;RO;;;22;4;;C;8;C;A;17;5;5;5;5;5;
CACOAL;RO;CACOAL;RO;19;2;1;B;2;C;C;16;4;0;5;5;5;
PORTO VELHO;RO;;;16;3;;C;1;B;A;14;4;0;3;4;3;
VILHENA;RO;VILHENA;RO;17;2;1;D;5;A;A;;;;;;;
PORTO VELHO;RO;;;20;1;;D;2;A;A;15;5;5;5;5;5;
JARU;RO;;;20;1;;C;3;A;A;;;;;;;
VILHENA;RO;VILHENA;RO;22;2;1;B;2;C;B;15;5;5;5;5;5;
ESPIGAO D OESTE;RO;;;29;1;;B;6;B;A;16;5;5;5;5;5;
JI-PARANA;RO;;;22;1;;F;6;A;A;20;5;0;4;5;5;
ARIQUEMES;RO;;;20;1;;G;3;A;A;;;;;;;
JI-PARANA;RO;JI-PARANA;RO;19;2;1;F;3;A;A;;;;;;;
ROLIM DE MOURA;RO;;;18;1;;B;5;A;A;16;1;0;1;1;1;
PORTO VELHO;RO;;;18;3;;C;7;A;A;;;;;;;
JI-PARANA;RO;;;21;1;;F;6;A;A;19;5;0;5;5;5;
JI-PARANA;RO;;;23;1;;C;4;A;A;19;5;2;4;4;4;
ARIQUEMES;RO;ARIQUEMES;RO;17;2;1;D;4;A;A;17;2;0;5;5;4;
PRESIDENTE MEDICI;RO;;;19;1;;D;4;A;A;;;;;;;
PORTO VELHO;RO;;;20;1;;B;6;A;B;13;4;2;4;4;5;
PORTO VELHO;RO;;;36;1;;B;2;E;A;13;2;2;3;2;3;
PORTO VELHO;RO;;;24;1;;E;4;A;A;19;5;4;4;5;5;
PORTO VELHO;RO;;;20;1;;D;3;A;A;16;3;0;5;5;5;
GUAJARA-MIRIM;RO;;;24;1;;G;3;A;A;21;4;1;4;5;2;
JI-PARANA;RO;;;22;1;;B;4;A;A;17;2;5;2;5;2;
PORTO VELHO;RO;;;46;1;;A;2;A;A;18;4;5;5;2;5;
ARIQUEMES;RO;ARIQUEMES;RO;18;2;1;C;3;A;A;;;;;;;
PORTO VELHO;RO;PORTO VELHO;RO;19;2;1;C;6;A;A;;;;;;;
CACOAL;RO;;;24;1;;D;2;A;A;18;5;1;5;4;5;
PORTO VELHO;RO;;;25;1;;C;4;A;A;19;5;5;5;5;5;
ALTO PARAISO;RO;ALTO PARAISO;RO;17;2;1;B;5;A;A;14;0;0;5;5;5;
SAO MIGUEL DO GUAPORE;RO;;;27;1;;F;5;A;A;14;5;5;5;5;5;
PORTO VELHO;RO;PORTO VELHO;RO;16;2;1;B;4;A;A;;;;;;;
PORTO VELHO;RO;;;27;1;;D;5;B;C;17;5;5;5;5;5;
PORTO VELHO;RO;PORTO VELHO;RO;17;2;1;K;3;A;A;;;;;;;
PORTO VELHO;RO;;;18;1;;D;2;A;A;13;5;0;5;5;5;
PORTO VELHO;RO;;;22;1;;I;6;A;A;18;5;0;5;5;5;
PORTO VELHO;RO;;;31;1;;F;4;A;A;15;5;5;5;5;5;
MONTE NEGRO;RO;;;18;3;;D;4;A;A;17;3;0;3;5;5;
PORTO VELHO;RO;;;20;4;;F;4;A;A;;;;;;;
PORTO VELHO;RO;;;33;1;;D;6;C;A;19;5;5;1;4;5;
PORTO VELHO;RO;PORTO VELHO;RO;19;2;1;C;6;A;B;17;3;0;5;5;5;
PORTO VELHO;RO;;;25;1;;C;2;A;A;19;0;0;5;5;0;
CACOAL;RO;;;20;1;;D;4;A;A;18;5;5;4;4;5;
PORTO VELHO;RO;;;49;1;;B;4;C;C;14;4;5;5;5;5;
GUAJARA-MIRIM;RO;;;18;1;;B;1;A;A;16;4;1;5;4;5;
PORTO VELHO;RO;;;26;1;;C;6;A;A;20;5;3;5;5;2;
PORTO VELHO;RO;;;18;1;;B;2;A;A;16;5;2;5;5;5;
PORTO VELHO;RO;PORTO VELHO;RO;22;2;1;F;4;A;B;14;5;3;5;5;5;
PORTO VELHO;RO;;;17;3;;G;3;A;A;;;;;;;
PORTO VELHO;RO;;;25;1;;C;4;A;A;13;5;5;5;5;5;
PORTO VELHO;RO;PORTO VELHO;RO;19;2;1;C;3;A;A;;;;;;;
CACOAL;RO;;;16;3;;I;5;A;A;;;;;;;
ROLIM DE MOURA;RO;ROLIM DE MOURA;RO;26;2;1;C;1;A;E;15;2;2;5;5;5;
VILHENA;RO;VILHENA;RO;17;2;1;G;4;A;A;;;;;;;
PORTO VELHO;RO;;;21;1;;D;2;A;A;19;5;2;4;4;5;
PORTO VELHO;RO;;;20;1;;F;4;A;A;19;5;4;5;5;5;
CACOAL;RO;;;38;1;;E;4;A;B;13;1;5;5;4;5;
CACOAL;RO;;;31;1;;H;3;A;A;18;3;5;5;5;5;
GUAJARA-MIRIM;RO;;;26;1;;C;2;A;A;20;5;5;5;5;5;
PORTO VELHO;RO;;;24;1;;C;6;E;A;21;5;5;5;5;5;
PORTO VELHO;RO;PORTO VELHO;RO;17;2;1;I;4;A;A;;;;;;;
PORTO VELHO;RO;;;30;1;;H;3;A;A;18;2;5;5;5;5;
CACOAL;RO;;;18;1;;D;4;A;A;17;4;0;2;5;5;
MACHADINHO D OESTE;RO;;;26;1;;C;2;B;C;16;5;5;5;5;5;
CACOAL;RO;;;19;1;;E;2;A;A;16;5;5;5;5;5;
PORTO VELHO;RO;;;53;4;;H;7;A;E;16;5;5;5;5;3;
CACOAL;RO;;;21;1;;G;6;A;A;16;3;0;3;3;2;
PORTO VELHO;RO;PORTO VELHO;RO;17;2;2;H;5;A;A;;;;;;;
CACOAL;RO;;;17;3;;C;4;A;A;16;5;3;5;5;5;
PORTO VELHO;RO;;;19;1;;C;8;A;A;;;;;;;
PORTO VELHO;RO;;;22;1;;C;5;A;A;20;5;5;5;5;5;
PORTO VELHO;RO;;;31;1;;D;2;A;A;18;0;5;0;4;2;
ARIQUEMES;RO;;;19;1;;C;3;A;A;18;2;0;5;5;5;
PORTO VELHO;RO;;;24;4;;B;1;A;B;15;5;5;3;5;5;
ARIQUEMES;RO;;;26;1;;B;2;A;A;21;5;5;4;5;5;
PORTO VELHO;RO;;;36;1;;B;3;C;B;25;2;5;5;5;5;
PORTO VELHO;RO;PORTO VELHO;RO;17;2;2;G;4;A;A;;;;;;;
PORTO VELHO;RO;;;22;1;;C;2;A;A;17;5;5;5;5;5;
CACOAL;RO;;;24;1;;F;4;B;B;20;5;5;5;5;5;
JI-PARANA;RO;;;17;3;;D;4;A;A;;;;;;;
ALTO PARAISO;RO;;;18;3;;C;4;A;A;;;;;;;
CACOAL;RO;;;27;1;;B;3;A;A;16;3;5;5;5;5;
SAO MIGUEL DO GUAPORE;RO;SAO MIGUEL DO GUAPORE;RO;18;2;1;G;3;A;A;;;;;;;
PORTO VELHO;RO;PORTO VELHO;RO;19;2;1;C;2;A;A;14;4;5;5;5;3;
PORTO VELHO;RO;PORTO VELHO;RO;32;2;1;D;4;B;A;18;4;5;5;5;5;
CANDEIAS DO JAMARI;RO;;;22;1;;C;2;A;A;16;5;3;4;5;5;
GUAJARA-MIRIM;RO;GUAJARA-MIRIM;RO;17;2;2;F;7;A;A;;;;;;;
CACOAL;RO;;;22;1;;D;6;A;A;18;0;0;5;5;3;
JI-PARANA;RO;;;16;3;;H;4;A;A;;;;;;;
PORTO VELHO;RO;;;17;3;;D;4;A;A;;;;;;;
PORTO VELHO;RO;;;40;1;;C;6;A;A;15;5;5;5;5;5;
VILHENA;RO;;;22;1;;F;2;A;A;16;0;5;5;2;1;
PORTO VELHO;RO;;;22;1;;C;3;A;A;18;5;5;5;5;5;
PORTO VELHO;RO;PORTO VELHO;RO;18;2;1;C;11;A;A;16;3;0;5;5;4;
PORTO VELHO;RO;;;18;1;;G;4;A;A;18;5;0;4;5;0;
PORTO VELHO;RO;;;34;1;;E;1;B;B;13;5;5;1;1;3;
ROLIM DE MOURA;RO;;;19;1;;G;6;A;A;16;4;0;4;5;3;
PORTO VELHO;RO;PORTO VELHO;RO;17;2;1;L;5;A;A;;;;;;;
PORTO VELHO;RO;;;36;4;;D;3;A;A;25;3;5;1;1;5;
ROLIM DE MOURA;RO;;;15;3;;C;3;A;A;;;;;;;
JI-PARANA;RO;JI-PARANA;RO;20;2;1;B;2;A;B;15;5;5;5;5;5;
SAO MIGUEL DO GUAPORE;RO;;;21;1;;C;3;A;A;17;5;3;4;5;5;
CACOAL;RO;;;29;1;;C;3;A;A;17;5;5;5;5;5;
PORTO VELHO;RO;;;21;1;;B;7;A;A;19;5;5;5;5;5;
PORTO VELHO;RO;;;39;1;;E;2;A;A;18;2;2;2;2;2;
PORTO VELHO;RO;;;20;3;;C;4;A;A;;;;;;;
JI-PARANA;RO;;;28;1;;D;6;A;A;13;4;4;5;2;5;
ALTO ALEGRE DOS PARECIS;RO;ALTO ALEGRE DOS PARECIS;RO;17;2;1;B;3;A;A;16;5;5;5;2;5;
JI-PARANA;RO;;;20;1;;E;3;A;A;18;3;0;5;5;3;
JI-PARANA;RO;;;20;1;;F;4;A;A;17;5;0;3;5;3;
PRESIDENTE MEDICI;RO;;;24;1;;H;3;D;A;18;3;5;4;3;5;
PORTO VELHO;RO;PORTO VELHO;RO;18;2;1;B;3;A;A;;;;;;;
PORTO VELHO;RO;;;18;1;;E;4;A;A;;;;;;;
GUAJARA-MIRIM;RO;;;28;1;;C;7;A;A;18;5;3;3;3;3;
VILHENA;RO;VILHENA;RO;18;2;1;C;4;A;A;16;5;0;1;4;0;
PORTO VELHO;RO;;;31;1;;C;3;A;A;15;5;0;5;5;5;
OURO PRETO DO OESTE;RO;OURO PRETO DO OESTE;RO;36;2;1;B;3;B;B;13;1;5;4;5;5;
PORTO VELHO;RO;;;15;3;;P;5;A;A;;;;;;;
PRESIDENTE MEDICI;RO;PRESIDENTE MEDICI;RO;18;2;1;F;5;A;A;;;;;;;
ESPIGAO D OESTE;RO;;;21;1;;B;5;A;A;18;5;3;5;5;5;
CACOAL;RO;;;32;1;;H;3;B;A;16;5;5;5;5;3;
GUAJARA-MIRIM;RO;;;29;1;;B;4;A;A;20;5;0;5;5;5;
GUAJARA-MIRIM;RO;GUAJARA-MIRIM;RO;25;2;1;C;4;C;A;20;5;5;5;5;5;
PORTO VELHO;RO;PORTO VELHO;RO;21;2;1;C;3;B;A;18;5;1;5;5;5;
PORTO VELHO;RO;;;19;1;;F;4;A;A;18;2;2;3;2;5;
JI-PARANA;RO;JI-PARANA;RO;19;2;1;B;2;A;B;16;5;1;5;5;2;
ALTA FLORESTA D OESTE;RO;;;25;1;;G;5;B;A;20;5;0;5;5;2;
JI-PARANA;RO;;;24;1;;D;4;A;B;18;5;0;5;5;4;
PIMENTA BUENO;RO;;;25;1;;B;6;A;A;19;4;5;5;5;4;
PORTO VELHO;RO;;;37;1;;E;3;A;A;18;5;5;5;5;5;
CANDEIAS DO JAMARI;RO;;;23;1;;B;5;A;C;17;3;0;4;5;4;
PORTO VELHO;RO;;;23;1;;F;3;A;A;20;0;0;5;4;4;
PORTO VELHO;RO;;;20;1;;F;3;A;A;;;;;;;
PORTO VELHO;RO;;;18;1;;C;5;A;A;;;;;;;
ARIQUEMES;RO;ARIQUEMES;RO;18;2;1;C;3;A;A;16;5;0;3;5;4;
PORTO VELHO;RO;;;50;1;;D;3;A;E;16;0;0;5;5;5;
JI-PARANA;RO;;;24;1;;D;5;A;A;13;0;5;5;5;3;
ARIQUEMES;RO;;;19;1;;H;4;A;A;16;5;2;5;5;5;
CACOAL;RO;;;23;1;;E;3;A;A;;;;;;;
ROLIM DE MOURA;RO;ROLIM DE MOURA;RO;17;2;1;E;3;A;A;15;5;3;5;5;3;
PORTO VELHO;RO;;;23;1;;C;2;A;A;14;0;0;5;5;5;
PORTO VELHO;RO;;;17;3;;B;3;A;A;;;;;;;
