NO_MUNICIPIO_RESIDENCIA;UF_RESIDENCIA;NO_MUNICIPIO_ESC;UF_ESC;IDADE;ST_CONCLUSAO;TP_ESCOLA;Q003;Q004;Q031;Q034;Q040;Q042;Q043;Q044;Q045;Q046;Q076
PALMAS;TO;;;19;1;;D;5;A;A;17;2;0;5;5;5;
RIO SONO;TO;;;16;3;;B;5;A;A;;;;;;;
PARAISO DO TOCANTINS;TO;;;29;1;;D;6;A;A;16;5;3;4;4;4;
PALMAS;TO;;;21;1;;D;2;A;A;15;3;0;5;5;2;
PALMAS;TO;;;23;1;;F;3;A;A;21;0;0;4;4;5;
PARAISO DO TOCANTINS;TO;PARAISO DO TOCANTINS;TO;18;2;1;B;4;A;A;;;;;;;
ARAGUAINA;TO;ARAGUAINA;TO;21;2;1;B;3;A;A;13;5;4;5;5;5;
PALMAS;TO;;;34;1;;G;4;A;A;14;3;5;5;5;5;
ARAGUATINS;TO;;;18;1;;C;5;A;A;;;;;;;
PALMAS;TO;PALMAS;TO;18;2;1;D;4;A;A;15;5;0;5;5;5;
SAO MIGUEL DO TOCANTINS;TO;;;22;1;;B;7;A;A;18;4;0;5;5;5;
PALMAS;TO;;;15;3;;J;3;A;A;;;;;;;
ALVORADA;TO;;;18;1;;C;4;A;A;16;0;0;5;5;0;
GURUPI;TO;GURUPI;TO;17;2;1;C;5;A;A;;;;;;;
ARAGUAINA;TO;;;21;1;;B;5;A;A;13;5;0;5;5;5;
PALMAS;TO;;;29;1;;F;7;A;A;22;5;0;5;0;5;
ARAGUAINA;TO;;;22;1;;B;4;A;A;16;5;3;5;5;5;
PALMAS;TO;;;41;1;;C;3;A;A;18;0;5;5;5;5;
GURUPI;TO;;;32;1;;B;2;A;D;13;5;0;5;5;0;
PONTE ALTA DO TOCANTINS;TO;PONTE ALTA DO TOCANTINS;TO;19;2;1;B;4;A;A;;;;;;;
COUTO MAGALHAES;TO;;;23;1;;C;4;A;A;19;5;0;5;2;5;
ARAGUAINA;TO;ARAGUAINA;TO;21;2;1;D;4;A;A;16;3;0;5;5;5;
SAO MIGUEL DO TOCANTINS;TO;;;40;1;;E;2;A;A;21;1;5;5;5;3;
XAMBIOA;TO;;;20;1;;E;5;A;A;13;5;5;5;5;5;
PALMAS;TO;PALMAS;TO;18;2;1;B;3;A;A;13;5;5;5;5;5;
LIZARDA;TO;LIZARDA;TO;17;2;1;B;4;A;A;;;;;;;
PALMAS;TO;;;15;3;;C;2;A;A;;;;;;;
PALMAS;TO;;;35;1;;N;3;A;A;17;3;5;5;5;5;
PALMAS;TO;;;22;1;;B;2;A;A;13;5;0;5;5;0;
ITACAJA;TO;;;18;1;;B;5;A;A;;;;;;;
RIACHINHO;TO;RIACHINHO;TO;19;2;1;B;7;A;A;;;;;;;
PORTO NACIONAL;TO;PORTO NACIONAL;TO;17;2;1;F;4;A;A;;;;;;;
PALMAS;TO;;;28;1;;C;2;A;A;15;1;5;1;3;2;
PALMAS;TO;;;29;1;;C;4;A;A;18;3;5;4;3;4;
XAMBIOA;TO;;;17;3;;D;6;A;A;;;;;;;
PALMAS;TO;;;18;1;;I;4;A;A;;;;;;;
LAGOA DO TOCANTINS;TO;;;19;3;;A;2;A;A;16;5;5;5;5;5;
PALMAS;TO;;;18;1;;B;4;A;A;18;5;0;4;4;1;
FORMOSO DO ARAGUAIA;TO;;;21;1;;E;4;A;A;18;5;0;5;5;5;
XAMBIOA;TO;XAMBIOA;TO;33;2;1;B;5;E;E;14;5;5;5;5;5;
PORTO NACIONAL;TO;PORTO NACIONAL;TO;18;2;1;G;5;A;A;17;1;0;4;5;5;
ARAGUAINA;TO;ARAGUAINA;TO;16;2;2;F;4;A;A;;;;;;;
PALMAS;TO;;;15;3;;G;4;A;A;;;;;;;
PALMAS;TO;;;34;1;;E;5;A;A;20;5;0;5;5;0;
NAZARE;TO;NAZARE;TO;17;2;1;B;6;A;A;;;;;;;
PORTO NACIONAL;TO;;;18;1;;E;2;A;A;;;;;;;
GURUPI;TO;GURUPI;TO;18;2;1;B;4;A;A;;;;;;;
ARAGUAINA;TO;;;19;1;;E;6;A;A;;;;;;;
PORTO NACIONAL;TO;PORTO NACIONAL;TO;18;2;1;B;3;A;A;16;5;0;5;5;0;
PALMAS;TO;PALMAS;TO;16;2;1;F;4;A;A;16;1;0;5;5;5;
AXIXA DO TOCANTINS;TO;AXIXA DO TOCANTINS;TO;18;2;1;B;9;A;A;;;;;;;
GOIATINS;TO;GOIATINS;TO;18;2;1;B;4;A;A;15;5;4;5;5;4;
ARAGUAINA;TO;ARAGUAINA;TO;17;2;1;D;5;A;A;;;;;;;
ANGICO;TO;ANGICO;TO;17;2;1;B;6;A;A;;;;;;;
PALMAS;TO;;;18;1;;I;6;A;A;;;;;;;
BREJINHO DE NAZARE;TO;;;18;1;;B;5;A;A;;;;;;;
MIRANORTE;TO;;;32;1;;G;3;A;A;14;0;0;5;5;5;
PALMAS;TO;;;25;1;;B;1;A;A;23;3;0;4;5;5;
PALMAS;TO;;;17;3;;H;2;A;A;;;;;;;
PEDRO AFONSO;TO;;;15;3;;I;3;A;A;;;;;;;
PALMAS;TO;;;34;1;;K;2;A;A;23;0;5;4;3;4;
DIANOPOLIS;TO;DIANOPOLIS;TO;19;2;1;C;5;A;A;16;4;0;5;5;4;
ARAGUAINA;TO;ARAGUAINA;TO;19;2;1;B;3;A;A;16;5;4;5;5;5;
PIUM;TO;;;24;1;;C;2;B;B;13;5;5;5;5;5;
PALMAS;TO;;;24;1;;C;7;A;A;18;4;3;5;4;4;
PALMAS;TO;;;17;3;;J;4;A;A;;;;;;;
PALMAS;TO;;;23;1;;D;2;A;A;19;4;4;5;5;5;
NOVO ACORDO;TO;NOVO ACORDO;TO;17;2;1;C;3;A;A;;;;;;;
PALMAS;TO;;;27;1;;C;5;A;A;16;0;5;5;5;5;
PALMAS;TO;;;17;3;;D;5;B;A;15;3;0;5;5;4;
RIO DOS BOIS;TO;RIO DOS BOIS;TO;23;2;1;B;2;A;A;;;;;;;
ARAGUAINA;TO;;;18;3;;B;3;A;A;;;;;;;
PALMAS;TO;;;18;3;;O;6;A;A;14;5;5;5;5;5;
PALMAS;TO;;;49;1;;C;2;A;A;13;5;5;5;5;5;
ARAGUATINS;TO;;;19;1;;F;5;A;A;18;1;1;5;5;5;
NATIVIDADE;TO;;;19;1;;F;4;A;A;;;;;;;
PALMAS;TO;PALMAS;TO;17;2;1;B;3;A;A;;;;;;;
PALMAS;TO;;;18;3;;D;7;A;A;;;;;;;
CRISTALANDIA;TO;;;19;1;;E;4;A;A;18;0;0;5;4;5;
XAMBIOA;TO;XAMBIOA;TO;18;2;1;B;5;A;A;15;5;5;5;5;5;
PALMAS;TO;;;18;1;;B;3;A;A;;;;;;;
PALMAS;TO;;;23;1;;E;5;A;A;15;0;0;5;5;5;
PALMAS;TO;;;21;1;;G;4;A;A;18;5;4;5;5;5;
PALMAS;TO;PALMAS;TO;18;2;1;B;4;A;A;;;;;;;
PALMAS;TO;;;21;1;;F;6;A;A;17;2;3;5;5;5;
RIO DOS BOIS;TO;RIO DOS BOIS;TO;17;2;1;E;4;A;A;14;5;0;5;4;3;
LAGOA DO TOCANTINS;TO;;;18;1;;B;6;A;A;14;2;0;5;5;2;
PALMAS;TO;PALMAS;TO;33;2;1;C;5;E;A;16;0;4;5;5;0;
PALMAS;TO;;;21;1;;D;7;A;A;;;;;;;
SAO VALERIO;TO;;;18;1;;B;5;A;A;17;3;0;5;5;4;
PALMAS;TO;PALMAS;TO;18;2;1;N;7;A;A;;;;;;;
PALMEIROPOLIS;TO;PALMEIROPOLIS;TO;18;2;1;B;5;A;A;;;;;;;
ARAGUAINA;TO;;;27;4;;C;2;B;C;14;5;5;5;5;5;
AXIXA DO TOCANTINS;TO;AXIXA DO TOCANTINS;TO;18;2;1;C;6;A;A;18;5;3;4;5;3;
PALMAS;TO;PALMAS;TO;17;2;1;H;4;A;A;;;;;;;
SANTA RITA DO TOCANTINS;TO;;;18;1;;D;5;A;A;;;;;;;
MIRACEMA DO TOCANTINS;TO;;;22;1;;D;3;A;A;19;2;4;5;4;2;
ARAGUAINA;TO;;;19;1;;B;6;A;A;17;5;0;5;5;0;
PALMAS;TO;;;21;1;;C;6;A;A;16;5;5;5;5;5;
COLINAS DO TOCANTINS;TO;;;16;3;;C;3;A;A;;;;;;;
NOVO ACORDO;TO;;;18;3;;B;1;A;A;;;;;;;
PORTO NACIONAL;TO;;;15;4;;F;4;A;A;;;;;;;
PALMAS;TO;;;17;3;;C;6;A;A;;;;;;;
AUGUSTINOPOLIS;TO;ARAGUATINS;TO;17;2;1;H;3;A;A;;;;;;;
ARAGUAINA;TO;ARAGUAINA;TO;18;2;1;H;5;A;A;;;;;;;
MIRACEMA DO TOCANTINS;TO;;;21;1;;A;5;A;A;17;5;5;5;5;5;
GURUPI;TO;GURUPI;TO;17;2;1;D;5;A;A;;;;;;;
PALMAS;TO;;;18;1;;G;5;A;A;17;3;0;5;5;4;
DARCINOPOLIS;TO;;;17;3;;D;5;A;A;15;5;0;5;5;0;
PALMAS;TO;PALMAS;TO;36;2;1;C;4;E;A;17;2;5;4;5;5;
ARAPOEMA;TO;ARAPOEMA;TO;18;2;1;I;3;B;A;;;;;;;
SITIO NOVO DO TOCANTINS;TO;;;17;3;;B;5;A;A;;;;;;;
ARAGUAINA;TO;;;16;3;;B;3;A;A;;;;;;;
COUTO MAGALHAES;TO;COUTO MAGALHAES;TO;17;2;1;B;2;A;A;;;;;;;
PALMAS;TO;PALMAS;TO;17;2;1;J;4;A;A;;;;;;;
ARAGUAINA;TO;ARAGUAINA;TO;17;2;1;C;4;A;A;;;;;;;
PORTO NACIONAL;TO;;;18;3;;B;4;A;A;;;;;;;
ANANAS;TO;;;18;1;;E;3;A;A;;;;;;;
SANTA FE DO ARAGUAIA;TO;SANTA FE DO ARAGUAIA;TO;30;2;1;B;4;E;A;13;5;0;5;0;0;
PALMAS;TO;;;20;1;;D;3;A;A;19;5;0;4;5;4;
PARAISO DO TOCANTINS;TO;;;22;1;;B;3;A;A;14;5;5;5;5;5;
PALMAS;TO;;;18;3;;F;4;A;A;16;5;4;3;5;4;
GURUPI;TO;;;26;1;;J;4;A;A;18;1;0;5;2;3;
MURICILANDIA;TO;MURICILANDIA;TO;18;3;;C;4;A;A;16;3;0;2;5;1;
ARAGUAINA;TO;;;32;1;;C;5;A;A;20;5;5;5;5;5;
PALMAS;TO;PALMAS;TO;18;2;1;B;2;A;A;15;5;0;5;5;0;
PALMAS;TO;;;21;1;;B;2;B;A;14;1;0;5;5;3;
COUTO MAGALHAES;TO;COUTO MAGALHAES;TO;17;2;1;B;6;A;A;;;;;;;
PRAIA NORTE;TO;;;18;3;;B;4;A;A;;;;;;;
PALMAS;TO;;;18;1;;M;3;A;A;;;;;;;
PALMAS;TO;;;22;1;;C;3;A;A;18;3;5;5;5;5;
PALMAS;TO;;;20;1;;D;4;A;A;15;4;5;5;5;4;
FATIMA;TO;FATIMA;TO;17;2;1;C;4;A;A;;;;;;;
SANTA FE DO ARAGUAIA;TO;;;20;1;;B;7;A;A;;;;;;;
LAGOA DO TOCANTINS;TO;;;17;3;;C;3;A;A;14;3;0;5;5;5;
ARAGUAINA;TO;ARAGUAINA;TO;17;2;1;B;4;A;A;;;;;;;
RIO SONO;TO;;;17;3;;A;3;A;A;;;;;;;
GURUPI;TO;;;24;1;;E;2;A;A;23;2;5;5;3;5;
PALMAS;TO;;;22;1;;C;5;A;A;20;5;0;1;1;1;
PALMAS;TO;;;56;1;;I;2;A;A;23;0;5;0;0;0;
ARAGUAINA;TO;ARAGUAINA;TO;18;2;1;C;4;A;A;;;;;;;
XAMBIOA;TO;;;20;1;;B;9;A;A;;;;;;;
PRAIA NORTE;TO;;;19;1;;B;8;A;A;;;;;;;
SITIO NOVO DO TOCANTINS;TO;;;24;1;;B;2;B;A;;;;;;;
SITIO NOVO DO TOCANTINS;TO;SITIO NOVO DO TOCANTINS;TO;25;2;1;B;5;A;A;;;;;;;
PALMAS;TO;;;18;1;;E;8;A;A;16;5;0;2;4;4;
PALMAS;TO;PALMAS;TO;18;2;2;C;4;A;A;16;0;0;5;5;0;
PALMAS;TO;;;25;1;;B;3;D;D;21;5;5;5;5;5;
SAO SALVADOR DO TOCANTINS;TO;;;20;1;;C;3;A;A;17;5;5;5;5;5;
ARAGUANA;TO;ARAGUANA;TO;18;2;1;B;3;A;A;;;;;;;
COLINAS DO TOCANTINS;TO;;;18;1;;H;4;A;A;16;5;0;5;5;0;
AXIXA DO TOCANTINS;TO;;;15;3;;D;4;A;A;;;;;;;
PALMAS;TO;;;18;1;;H;3;A;A;15;5;4;5;5;5;
ARAGUAINA;TO;;;23;1;;B;4;A;A;;;;;;;
ARAGUAINA;TO;;;23;1;;H;7;A;A;16;5;5;0;4;1;
ARAGUAINA;TO;;;29;1;;B;5;A;E;14;0;3;4;5;2;
XAMBIOA;TO;XAMBIOA;TO;18;2;1;F;3;A;A;;;;;;;
PALMAS;TO;;;22;1;;O;4;A;A;20;0;0;3;4;1;
MIRACEMA DO TOCANTINS;TO;;;20;1;;C;3;A;A;15;5;0;1;1;2;
ARAGUAINA;TO;;;29;1;;C;3;A;A;19;5;5;5;5;5;
PIRAQUE;TO;PIRAQUE;TO;17;2;1;D;4;A;A;;;;;;;
ARAGUAINA;TO;;;24;1;;C;4;A;A;18;3;3;3;5;5;
TOCANTINOPOLIS;TO;TOCANTINOPOLIS;TO;19;2;1;B;4;A;A;18;5;3;5;5;5;
ARRAIAS;TO;;;18;3;;B;4;A;A;;;;;;;
COLINAS DO TOCANTINS;TO;;;18;1;;F;4;A;A;16;5;0;5;5;2;
ARAGUAINA;TO;;;19;1;;B;3;A;A;;;;;;;
PALMAS;TO;PALMAS;TO;17;2;1;B;3;A;A;;;;;;;
BRASILANDIA DO TOCANTINS;TO;;;17;3;;K;5;A;A;;;;;;;
PALMAS;TO;PALMAS;TO;21;2;1;C;5;A;A;16;0;3;5;5;2;
NATIVIDADE;TO;;;19;1;;F;5;A;A;18;5;0;5;5;4;
ARAGUAINA;TO;;;54;1;;B;3;A;E;14;5;5;5;5;5;
ARRAIAS;TO;ARRAIAS;TO;19;2;1;B;5;A;A;18;5;1;5;5;5;
COLINAS DO TOCANTINS;TO;;;23;1;;C;5;A;A;18;1;0;5;5;2;
PALMAS;TO;;;16;3;;E;3;A;A;;;;;;;
PARAISO DO TOCANTINS;TO;;;19;3;;C;10;A;A;;;;;;;
PALMAS;TO;;;25;1;;D;5;A;A;19;4;0;3;5;5;
SAO MIGUEL DO TOCANTINS;TO;;;16;3;;B;4;A;A;;;;;;;
PALMAS;TO;;;16;3;;B;3;A;A;;;;;;;
PALMAS;TO;;;23;1;;C;3;A;A;21;5;0;5;5;4;
PALMAS;TO;;;19;4;;D;7;C;A;16;5;5;0;5;0;
TAIPAS DO TOCANTINS;TO;;;16;3;;B;7;A;A;;;;;;;
ARAGUAINA;TO;;;23;1;;C;3;A;A;18;4;5;2;5;5;
RIO DOS BOIS;TO;;;20;1;;B;2;A;A;;;;;;;
GURUPI;TO;GURUPI;TO;17;2;1;C;5;A;A;16;4;5;1;4;5;
CONCEICAO DO TOCANTINS;TO;;;21;1;;A;6;A;A;14;0;0;5;5;0;
PALMAS;TO;;;22;4;;E;5;A;E;18;5;2;5;5;5;
PALMAS;TO;;;18;1;;E;2;A;A;;;;;;;
GURUPI;TO;GURUPI;TO;17;2;1;H;4;A;A;;;;;;;
PALMAS;TO;PALMAS;TO;17;2;1;C;3;A;A;15;1;0;4;3;1;
MURICILANDIA;TO;ARAGUAINA;TO;17;2;2;I;4;A;A;;;;;;;
MIRACEMA DO TOCANTINS;TO;;;25;1;;D;7;A;A;17;5;5;5;5;5;
FORMOSO DO ARAGUAIA;TO;;;20;1;;C;4;A;A;18;5;4;4;4;5;
PORTO NACIONAL;TO;;;17;3;;A;7;A;A;;;;;;;
PALMAS;TO;;;19;1;;H;3;A;A;14;2;0;5;5;5;
PORTO NACIONAL;TO;PORTO NACIONAL;TO;18;2;1;B;4;A;A;;;;;;;
SILVANOPOLIS;TO;;;16;3;;B;5;A;A;;;;;;;
COLINAS DO TOCANTINS;TO;;;22;1;;B;6;A;B;;;;;;;
ARAGUAINA;TO;;;39;1;;H;4;B;B;14;2;5;4;4;5;
ARAGUATINS;TO;ARAGUATINS;TO;18;2;1;I;3;A;A;16;1;0;4;5;3;
BREJINHO DE NAZARE;TO;BREJINHO DE NAZARE;TO;19;2;1;B;5;A;A;17;5;5;5;5;5;
PALMAS;TO;;;21;1;;B;4;A;A;19;3;3;3;3;3;
PALMAS;TO;;;20;1;;B;5;A;A;16;5;0;5;5;5;
PALMAS;TO;;;18;1;;B;2;A;A;;;;;;;
ARAGUATINS;TO;ARAGUATINS;TO;18;2;1;B;6;A;A;;;;;;;
PALMAS;TO;;;21;1;;G;4;A;A;18;5;0;4;5;5;
DUERE;TO;;;27;1;;A;4;A;E;18;2;5;5;5;5;
ARAGUAINA;TO;;;19;1;;E;4;A;A;;;;;;;
PALMAS;TO;;;29;1;;E;2;A;A;13;5;5;5;5;5;
CHAPADA DE AREIA;TO;PARAISO DO TOCANTINS;TO;19;2;1;C;5;A;A;;;;;;;
ARAGUAINA;TO;;;30;1;;C;2;A;A;18;0;5;5;5;5;
PALMAS;TO;;;15;3;;K;4;A;A;;;;;;;
PALMAS;TO;;;19;1;;C;5;A;A;;;;;;;
GURUPI;TO;GURUPI;TO;20;2;1;E;7;A;A;19;5;5;5;5;5;
ARAGUAINA;TO;ARAGUAINA;TO;16;2;1;D;2;A;A;;;;;;;
GURUPI;TO;;;16;3;;F;4;A;A;14;5;0;5;5;5;
ARAGUAINA;TO;;;15;3;;N;4;A;A;;;;;;;
PALMAS;TO;;;16;3;;B;4;A;A;;;;;;;
PALMAS;TO;;;21;1;;C;4;A;A;15;4;0;5;5;3;
PALMAS;TO;;;19;1;;C;5;A;A;18;4;1;5;5;1;
FORMOSO DO ARAGUAIA;TO;;;16;3;;B;5;A;A;;;;;;;
FIGUEIROPOLIS;TO;;;31;4;;C;5;A;E;23;5;5;5;5;5;
ARAGUANA;TO;ARAGUANA;TO;18;2;1;C;6;A;A;15;5;5;5;5;5;
PARAISO DO TOCANTINS;TO;;;16;3;;C;3;A;A;;;;;;;
PALMAS;TO;;;19;1;;C;4;A;A;16;5;0;5;5;2;
ARAGUATINS;TO;;;19;3;;C;3;A;A;13;5;5;5;5;5;
WANDERLANDIA;TO;;;17;3;;B;4;A;A;13;5;3;5;5;5;
ALMAS;TO;ALMAS;TO;18;2;1;B;5;A;A;;;;;;;
PARAISO DO TOCANTINS;TO;PARAISO DO TOCANTINS;TO;17;2;1;C;4;A;A;;;;;;;
CAMPOS LINDOS;TO;CAMPOS LINDOS;TO;18;2;1;B;5;A;A;15;4;0;0;5;0;
CAMPOS LINDOS;TO;CAMPOS LINDOS;TO;19;2;1;B;6;A;A;15;5;2;0;0;0;
FORMOSO DO ARAGUAIA;TO;;;15;3;;B;4;A;A;;;;;;;
PALMAS;TO;;;27;1;;B;2;E;E;13;2;5;5;5;3;
GUARAI;TO;GUARAI;TO;17;2;1;B;3;A;A;17;5;5;5;5;5;
FORMOSO DO ARAGUAIA;TO;FORMOSO DO ARAGUAIA;TO;18;2;1;C;5;A;A;14;5;0;5;5;2;
ITAPIRATINS;TO;;;17;3;;F;4;A;A;13;0;0;5;5;1;
MAURILANDIA DO TOCANTINS;TO;MAURILANDIA DO TOCANTINS;TO;18;2;1;B;3;A;A;;;;;;;
GURUPI;TO;;;30;1;;B;3;A;A;20;0;5;5;5;5;
PORTO NACIONAL;TO;PORTO NACIONAL;TO;17;2;1;D;5;A;A;;;;;;;
IPUEIRAS;TO;IPUEIRAS;TO;18;2;1;B;4;A;B;;;;;;;
COLINAS DO TOCANTINS;TO;;;24;3;;B;6;E;A;14;5;5;5;5;0;
ARAGUACEMA;TO;ARAGUACEMA;TO;21;2;1;B;6;A;A;15;5;5;5;5;5;
RIO DOS BOIS;TO;RIO DOS BOIS;TO;17;2;1;C;4;A;A;14;3;0;5;4;5;
TOCANTINOPOLIS;TO;;;27;1;;D;4;A;A;14;4;3;5;5;5;
NATIVIDADE;TO;;;19;1;;E;4;A;A;18;3;0;4;4;5;
DOIS IRMAOS DO TOCANTINS;TO;DOIS IRMAOS DO TOCANTINS;TO;17;2;1;D;4;A;A;;;;;;;
BREJINHO DE NAZARE;TO;;;18;1;;B;4;A;A;;;;;;;
TOCANTINOPOLIS;TO;;;22;1;;B;2;A;A;;;;;;;
PALMAS;TO;;;20;1;;F;5;A;A;16;5;0;5;5;5;
PALMAS;TO;;;19;1;;B;7;A;A;18;4;2;5;5;5;
PALMAS;TO;;;19;1;;K;3;A;A;;;;;;;
PALMAS;TO;;;31;1;;B;3;A;A;18;5;1;1;2;0;
PALMAS;TO;;;18;1;;O;5;A;A;;;;;;;
PORTO NACIONAL;TO;;;27;1;;F;5;A;A;18;5;0;4;5;5;
COLINAS DO TOCANTINS;TO;;;16;3;;G;4;A;A;;;;;;;
PALMAS;TO;;;19;1;;N;2;A;A;;;;;;;
RIACHINHO;TO;RIACHINHO;TO;17;2;1;B;2;A;A;;;;;;;
PALMEIRANTE;TO;;;30;1;;C;5;A;A;18;5;5;5;5;5;
PALMAS;TO;;;18;1;;G;3;A;A;;;;;;;
PARAISO DO TOCANTINS;TO;PARAISO DO TOCANTINS;TO;18;2;2;D;4;A;A;17;3;1;3;3;3;
PALMAS;TO;PALMAS;TO;31;2;1;B;1;E;C;15;5;0;5;5;0;
ESPERANTINA;TO;ESPERANTINA;TO;19;2;1;B;2;A;A;;;;;;;
PALMAS;TO;PALMAS;TO;16;2;2;K;2;A;A;;;;;;;
PALMAS;TO;;;15;3;;F;5;A;A;;;;;;;
DIANOPOLIS;TO;;;34;1;;F;5;A;A;13;1;1;5;4;5;
PORTO ALEGRE DO TOCANTINS;TO;PORTO ALEGRE DO TOCANTINS;TO;20;2;1;B;8;A;A;15;5;0;4;2;1;
ARAGUAINA;TO;;;19;1;;C;2;A;A;17;1;0;5;5;5;
TOCANTINOPOLIS;TO;;;30;1;;C;4;A;A;14;3;2;5;5;4;
PALMAS;TO;;;18;3;;C;4;A;A;;;;;;;
COLINAS DO TOCANTINS;TO;;;18;1;;B;3;A;A;;;;;;;
GURUPI;TO;;;17;3;;Q;4;A;A;;;;;;;
PARAISO DO TOCANTINS;TO;PARAISO DO TOCANTINS;TO;18;2;1;F;5;A;A;16;3;0;5;5;5;
ARAGUAINA;TO;;;34;1;;C;2;A;A;18;5;5;5;5;5;
PALMAS;TO;;;20;1;;D;2;A;A;18;0;5;5;5;5;
PORTO NACIONAL;TO;;;15;4;;E;5;A;A;;;;;;;
SAO MIGUEL DO TOCANTINS;TO;;;22;1;;C;8;A;A;18;5;2;5;4;4;
ARAGUAINA;TO;;;40;1;;E;2;C;A;13;5;5;5;4;5;
PALMAS;TO;PALMAS;TO;22;2;1;B;3;A;B;17;5;0;4;5;5;
PALMAS;TO;;;20;4;;B;4;A;B;16;5;5;5;5;5;
PALMAS;TO;;;26;1;;C;5;A;A;18;2;0;5;5;5;
ARAGUATINS;TO;;;18;3;;B;3;B;A;14;5;5;5;5;5;
ARAGUAINA;TO;;;21;1;;C;3;A;A;;;;;;;
PALMAS;TO;;;25;1;;C;3;A;A;18;1;0;5;5;5;
PORTO NACIONAL;TO;;;20;1;;B;6;A;A;;;;;;;
PALMAS;TO;;;24;1;;C;1;A;A;18;5;2;5;5;2;
MIRACEMA DO TOCANTINS;TO;;;25;1;;C;5;A;B;18;5;5;5;5;5;
PALMAS;TO;;;34;1;;A;4;A;A;14;5;5;5;5;5;
PALMAS;TO;;;16;3;;I;4;A;A;14;3;0;5;5;4;
CARRASCO BONITO;TO;;;16;3;;B;4;A;A;;;;;;;
ARAGUAINA;TO;;;29;1;;B;1;B;B;18;5;5;5;5;5;
ALVORADA;TO;ALVORADA;TO;21;2;1;G;7;B;A;16;5;0;5;5;5;
FORMOSO DO ARAGUAIA;TO;;;16;3;;K;4;A;A;;;;;;;
ARAGUAINA;TO;;;18;1;;D;4;A;A;;;;;;;
CONCEICAO DO TOCANTINS;TO;;;16;3;;C;3;A;A;13;5;0;4;0;2;
GURUPI;TO;;;16;3;;J;4;A;A;;;;;;;
SITIO NOVO DO TOCANTINS;TO;SITIO NOVO DO TOCANTINS;TO;18;2;1;B;4;A;A;;;;;;;
PORTO ALEGRE DO TOCANTINS;TO;PORTO ALEGRE DO TOCANTINS;TO;21;2;1;A;2;A;A;;;;;;;
ARAGUANA;TO;;;21;1;;B;7;A;A;18;5;0;5;5;5;
MARIANOPOLIS DO TOCANTINS;TO;;;35;4;;B;5;A;B;18;0;5;2;1;1;
ARAGUACEMA;TO;ARAGUACEMA;TO;21;2;1;E;5;A;C;18;5;5;5;5;5;
TOCANTINOPOLIS;TO;;;17;1;;D;5;A;A;;;;;;;
ARAGUAINA;TO;;;17;3;;P;3;A;A;;;;;;;
SANDOLANDIA;TO;SANDOLANDIA;TO;17;2;1;F;4;A;A;;;;;;;
FORMOSO DO ARAGUAIA;TO;;;15;3;;C;5;A;A;;;;;;;
SITIO NOVO DO TOCANTINS;TO;IMPERATRIZ;MA;17;2;2;B;6;A;A;;;;;;;
FORMOSO DO ARAGUAIA;TO;;;15;3;;B;5;A;A;;;;;;;
ARAGUATINS;TO;;;16;3;;B;5;A;A;;;;;;;
TOCANTINOPOLIS;TO;;;30;1;;B;2;A;A;20;5;5;5;5;5;
FORMOSO DO ARAGUAIA;TO;;;19;1;;E;5;A;A;14;5;1;5;5;5;
PALMAS;TO;PALMAS;TO;19;2;1;C;4;A;B;18;4;1;5;5;5;
ARAGUATINS;TO;;;37;1;;D;5;A;A;25;0;5;4;3;4;
PALMAS;TO;;;27;4;;D;2;A;C;18;4;5;5;5;5;
XAMBIOA;TO;;;17;3;;J;5;A;A;;;;;;;
PALMAS;TO;;;19;1;;C;4;A;A;17;3;2;5;5;5;
ARAGUAINA;TO;;;23;1;;B;4;A;A;17;5;4;5;5;5;
MONTE SANTO DO TOCANTINS;TO;;;17;3;;B;3;A;A;;;;;;;
FORMOSO DO ARAGUAIA;TO;;;17;3;;C;4;A;A;;;;;;;
ARAGUAINA;TO;;;25;1;;F;3;A;A;22;4;0;5;5;5;
GURUPI;TO;GURUPI;TO;16;2;1;H;6;A;A;14;5;3;5;5;5;
COLINAS DO TOCANTINS;TO;COLINAS DO TOCANTINS;TO;16;2;2;K;5;A;A;;;;;;;
BARROLANDIA;TO;;;18;3;;B;4;A;A;;;;;;;
PALMAS;TO;PALMAS;TO;17;2;1;D;6;A;A;;;;;;;
APARECIDA DO RIO NEGRO;TO;APARECIDA DO RIO NEGRO;TO;19;2;1;B;5;A;A;13;5;4;5;5;5;
ARAGUAINA;TO;;;25;1;;C;5;A;A;17;5;5;4;5;5;
PORTO NACIONAL;TO;;;21;1;;D;3;A;A;18;5;0;5;5;5;
PALMAS;TO;;;31;4;;D;4;E;E;14;0;5;5;5;5;
PALMAS;TO;PALMAS;TO;19;2;1;C;6;A;A;17;2;0;3;3;0;
PALMAS;TO;;;20;1;;B;6;A;A;18;5;0;5;5;5;
GURUPI;TO;;;20;1;;C;4;A;A;;;;;;;
CASEARA;TO;CASEARA;TO;17;2;1;B;3;A;A;;;;;;;
PALMAS;TO;PALMAS;TO;19;2;1;F;14;A;A;14;5;4;5;5;5;
ARAGUAINA;TO;;;16;3;;G;4;A;A;;;;;;;
ARAGUAINA;TO;;;20;1;;D;4;A;A;;;;;;;
XAMBIOA;TO;;;37;1;;C;4;A;A;16;3;5;5;5;5;
